Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
19-May-26,BPCL,286.45,280.8,  0.01992133,  0.01962379,  0.01962521,  0.37493910,287.05,280.6,  0.02272625,  0.01973051,  0.01974654,  0.37725718,  0.01974654,  0.37725718
19-May-26,BRITANNIA,5416.5,5380.5,  0.00666854,  0.01328329,  0.01325859,  0.25330493,5402.5,5361.5,  0.00761802,  0.01350932,  0.01348620,  0.25765355,  0.01348620,  0.25765355
19-May-26,BSE,4190.8,4120.7,  0.01686859,  0.03006401,  0.03001239,  0.57338590,4180,4112,  0.01640172,  0.03001685,  0.02996415,  0.57246420,  0.03001239,  0.57338590
19-May-26,CAMS,779.35,772.7,  0.00856936,  0.02148950,  0.02144430,  0.40969285,782.1,774.2,  0.01015237,  0.02213587,  0.02209220,  0.42207091,  0.02209220,  0.42207091
19-May-26,CANBK,126.15,124.9,  0.00995826,  0.02017576,  0.02013754,  0.38472717,126.09,125.15,  0.00748292,  0.02024952,  0.02020569,  0.38602910,  0.02020569,  0.38602910
19-May-26,CDSL,1209.5,1184.2,  0.02113961,  0.02329005,  0.02327987,  0.44476126,1212.6,1186.2,  0.02201189,  0.02397911,  0.02396972,  0.45794091,  0.02396972,  0.45794091
19-May-26,CGPOWER,819.4,808.75,  0.01308252,  0.02197661,  0.02194108,  0.41918371,820.55,810.85,  0.01189177,  0.02196381,  0.02192499,  0.41887627,  0.02194108,  0.41918371
19-May-26,CHOLAFIN,1511.4,1527.9, -0.01085787,  0.02133385,  0.02129422,  0.40682551,1513.8,1527, -0.00868198,  0.02096078,  0.02091722,  0.39962295,  0.02129422,  0.40682551
19-May-26,CIPLA,1409.8,1426.2, -0.01156571,  0.01470744,  0.01469344,  0.28071784,1413.4,1427.7, -0.01006661,  0.01465954,  0.01464009,  0.27969849,  0.01469344,  0.28071784
19-May-26,COALINDIA,456.95,462.1, -0.01120734,  0.01595403,  0.01593378,  0.30441446,454.95,460.1, -0.01125633,  0.01617228,  0.01615134,  0.30857094,  0.01615134,  0.30857094
19-May-26,COCHINSHIP,1489.7,1513.5, -0.01585009,  0.02876181,  0.02871167,  0.54853566,1485.9,1514.5, -0.01906470,  0.02869204,  0.02865190,  0.54739371,  0.02871167,  0.54853566
19-May-26,COFORGE,1412,1348.1,  0.04631095,  0.02430890,  0.02446812,  0.46746278,1414.5,1348.1,  0.04807992,  0.02422662,  0.02440397,  0.46623719,  0.02446812,  0.46746278
19-May-26,COLPAL,2188.3,2151.2,  0.01709916,  0.01566018,  0.01566766,  0.29933031,2187,2157.9,  0.01339522,  0.01577609,  0.01576524,  0.30119444,  0.01576524,  0.30119444
19-May-26,CONCOR,505.6,501.95,  0.00724533,  0.01778703,  0.01774995,  0.33911224,506,503.5,  0.00495296,  0.01798118,  0.01793951,  0.34273388,  0.01793951,  0.34273388
19-May-26,CROMPTON,293.6,293.3,  0.00102232,  0.01890316,  0.01885600,  0.36024329,293.45,293.25,  0.00068178,  0.01905460,  0.01900702,  0.36312866,  0.01900702,  0.36312866
19-May-26,CUMMINSIND,5254,5298.5, -0.00843407,  0.01852493,  0.01848810,  0.35321464,5271.5,5309.5, -0.00718272,  0.01829636,  0.01825772,  0.34881316,  0.01848810,  0.35321464
19-May-26,DABUR,452.8,456.35, -0.00780953,  0.01475395,  0.01472741,  0.28136673,453.8,456.6, -0.00615116,  0.01475531,  0.01472483,  0.28131746,  0.01472741,  0.28136673
19-May-26,DALBHARAT,1713.8,1712.6,  0.00070044,  0.01825289,  0.01820732,  0.34785041,1718,1716.2,  0.00104828,  0.01849291,  0.01844683,  0.35242620,  0.01844683,  0.35242620
19-May-26,DELHIVERY,459.4,455.75,  0.00797688,  0.02035502,  0.02031198,  0.38805982,460.65,456.2,  0.00970723,  0.02047145,  0.02043173,  0.39034773,  0.02043173,  0.39034773
19-May-26,DIVISLAB,6912,6835,  0.01120256,  0.01528429,  0.01526661,  0.29166821,6908.5,6850.5,  0.00843090,  0.01514028,  0.01511421,  0.28875652,  0.01526661,  0.29166821
19-May-26,DIXON,11048,10780,  0.02455685,  0.02607575,  0.02606829,  0.49803389,11034,10787,  0.02263971,  0.02649329,  0.02647533,  0.50581055,  0.02647533,  0.50581055
19-May-26,DLF,577.4,573.15,  0.00738780,  0.01989684,  0.01985380,  0.37930638,577.15,572.85,  0.00747830,  0.01988861,  0.01984595,  0.37915639,  0.01985380,  0.37930638
19-May-26,DMART,4236,4304.7, -0.01608802,  0.01692782,  0.01692369,  0.32332669,4238.8,4307.3, -0.01603105,  0.01721807,  0.01721228,  0.32884020,  0.01721228,  0.32884020
19-May-26,DRREDDY,1335.2,1331.2,  0.00300030,  0.01509109,  0.01505478,  0.28762111,1334.7,1333.5,  0.00089948,  0.01505928,  0.01502166,  0.28698833,  0.01505478,  0.28762111
19-May-26,EICHERMOT,6882.5,6913, -0.00442174,  0.01730069,  0.01726010,  0.32975383,6876,6922, -0.00666766,  0.01702196,  0.01698598,  0.32451670,  0.01726010,  0.32975383
19-May-26,ETERNAL,247.21,241.4,  0.02378287,  0.02376209,  0.02376226,  0.45397731,246.88,241.27,  0.02298575,  0.02360521,  0.02360224,  0.45092014,  0.02376226,  0.45397731
19-May-26,EXIDEIND,344.65,342.85,  0.00523638,  0.01849716,  0.01845444,  0.35257160,344.45,342.7,  0.00509351,  0.01885411,  0.01881043,  0.35937278,  0.01881043,  0.35937278
19-May-26,FEDERALBNK,286.6,283.95,  0.00928935,  0.01649951,  0.01647120,  0.31468176,286.05,283.85,  0.00772069,  0.01623656,  0.01620524,  0.30960073,  0.01647120,  0.31468176
19-May-26,FINNIFTY,25283.4,25349.75, -0.00262081,  0.01136229,  0.01133529,  0.21656045,25314.5,25397, -0.00325370,  0.01108883,  0.01106337,  0.21136537,  0.01133529,  0.21656045
19-May-26,FOCIT,35166.6,34058.92,  0.03200480,  0.01470987,  0.01484654,  0.28364268,35101,34084,  0.02940155,  0.01472277,  0.01483234,  0.28337155,  0.01484654,  0.28364268
19-May-26,FORCEMOT,19206,19544, -0.01744560,  0.03369439,  0.03363265,  0.64255089,19185,19528, -0.01772061,  0.03406439,  0.03400218,  0.64961072,  0.03400218,  0.64961072
19-May-26,FORTIS,960.55,962.15, -0.00166433,  0.01823462,  0.01818932,  0.34750646,962.65,961.5,  0.00119533,  0.01801859,  0.01797370,  0.34338700,  0.01818932,  0.34750646
19-May-26,GAIL,156.12,160.22, -0.02592293,  0.01807557,  0.01812336,  0.34624639,155.38,160.04, -0.02955005,  0.01820939,  0.01828355,  0.34930669,  0.01828355,  0.34930669
19-May-26,GLENMARK,2405.9,2339.9,  0.02781586,  0.01875588,  0.01881196,  0.35940193,2404.5,2339.1,  0.02757574,  0.01877761,  0.01883186,  0.35978226,  0.01883186,  0.35978226
19-May-26,GMRAIRPORT,94.21,95.04, -0.00877152,  0.02111739,  0.02107356,  0.40260983,94.33,94.97, -0.00676178,  0.02135678,  0.02130864,  0.40710096,  0.02130864,  0.40710096
19-May-26,GODFRYPHLP,2340,2314.9,  0.01078444,  0.03645576,  0.03637247,  0.69489502,2341,2307.5,  0.01441350,  0.03643208,  0.03635522,  0.69456556,  0.03637247,  0.69489502
19-May-26,GODREJCP,1022,1014.4,  0.00746419,  0.01650945,  0.01647652,  0.31478351,1021.8,1016.8,  0.00490534,  0.01635963,  0.01632244,  0.31183982,  0.01647652,  0.31478351
19-May-26,GODREJPROP,1715.4,1686.3,  0.01710951,  0.02391734,  0.02388815,  0.45638237,1716.5,1690.9,  0.01502640,  0.02404846,  0.02401182,  0.45874510,  0.02401182,  0.45874510
19-May-26,GRASIM,2935.6,2943.8, -0.00278940,  0.01450593,  0.01447090,  0.27646606,2933.1,2945.9, -0.00435449,  0.01459318,  0.01455988,  0.27816605,  0.01455988,  0.27816605
19-May-26,HAL,4333.2,4326.5,  0.00154740,  0.02043174,  0.02038099,  0.38937823,4339.7,4324.5,  0.00350869,  0.02063255,  0.02058235,  0.39322521,  0.02058235,  0.39322521
19-May-26,HAVELLS,1207.2,1194.8,  0.01032482,  0.01600451,  0.01598100,  0.30531655,1205.7,1193.4,  0.01025394,  0.01628958,  0.01626496,  0.31074165,  0.01626496,  0.31074165
19-May-26,HCLTECH,1179.4,1146.6,  0.02820479,  0.01732254,  0.01739388,  0.33230969,1179.7,1147.7,  0.02750023,  0.01676782,  0.01683851,  0.32169934,  0.01739388,  0.33230969
19-May-26,HDFCAMC,2653.6,2625.1,  0.01079822,  0.02044824,  0.02041133,  0.38995790,2660.2,2631.6,  0.01080928,  0.02026297,  0.02022675,  0.38643144,  0.02041133,  0.38995790
19-May-26,HDFCBANK,762.45,768.65, -0.00809880,  0.01340924,  0.01338801,  0.25577764,763.85,770, -0.00801908,  0.01312801,  0.01310724,  0.25041353,  0.01338801,  0.25577764
19-May-26,HDFCLIFE,610.4,604.95,  0.00896867,  0.01458502,  0.01456223,  0.27821104,611.2,606.9,  0.00706021,  0.01429527,  0.01426806,  0.27259087,  0.01456223,  0.27821104
19-May-26,HEROMOTOCO,5007.5,4957,  0.01013607,  0.01742747,  0.01739871,  0.33240188,5002.5,4959.5,  0.00863286,  0.01749038,  0.01745718,  0.33351893,  0.01745718,  0.33351893
19-May-26,HINDALCO,1048.3,1053.1, -0.00456839,  0.01900767,  0.01896280,  0.36228384,1049.2,1055.6, -0.00608136,  0.01874286,  0.01870076,  0.35727754,  0.01896280,  0.36228384
19-May-26,HINDPETRO,371,358.9,  0.03315826,  0.02341759,  0.02347627,  0.44851359,370.75,358.4,  0.03387830,  0.02330727,  0.02337205,  0.44652232,  0.02347627,  0.44851359
19-May-26,HINDUNILVR,2232.9,2254.2, -0.00949395,  0.01289119,  0.01287633,  0.24600187,2240.3,2256.2, -0.00707220,  0.01271860,  0.01269651,  0.24256642,  0.01287633,  0.24600187
19-May-26,HINDZINC,632.6,636.5, -0.00614611,  0.02621142,  0.02614945,  0.49958452,633.05,637.05, -0.00629874,  0.02630783,  0.02624572,  0.50142380,  0.02624572,  0.50142380
19-May-26,HYUNDAI,1780.3,1781.9, -0.00089832,  0.01745240,  0.01740894,  0.33259727,1786.5,1778,  0.00476926,  0.01799042,  0.01794869,  0.34290922,  0.01794869,  0.34290922
19-May-26,ICICIBANK,1240.8,1251.1, -0.00826683,  0.01254471,  0.01252697,  0.23932733,1245,1254.2, -0.00736239,  0.01218650,  0.01216711,  0.23245224,  0.01252697,  0.23932733
19-May-26,ICICIGI,1822.8,1813,  0.00539085,  0.01417947,  0.01414921,  0.27032018,1826,1810.8,  0.00835905,  0.01404825,  0.01402543,  0.26795542,  0.01414921,  0.27032018
19-May-26,ICICIPRULI,522.15,515.4,  0.01301160,  0.01575783,  0.01574532,  0.30081383,521.85,515.55,  0.01214590,  0.01585154,  0.01583513,  0.30252969,  0.01583513,  0.30252969
19-May-26,IDEA,13.52,12.86,  0.05004835,  0.03333005,  0.03343441,  0.63876350,13.52,12.91,  0.04616787,  0.03359206,  0.03366668,  0.64320098,  0.03366668,  0.64320098
19-May-26,IDFCFIRSTB,67.81,67.59,  0.00324963,  0.02118722,  0.02113547,  0.40379268,67.9,67.73,  0.00250682,  0.02132791,  0.02127527,  0.40646342,  0.02127527,  0.40646342
19-May-26,IEX,125.48,123.49,  0.01598620,  0.02671894,  0.02667599,  0.50964402,125.77,123.58,  0.01756612,  0.02681085,  0.02677254,  0.51148860,  0.02677254,  0.51148860
19-May-26,INDHOTEL,652.75,648.55,  0.00645511,  0.01827217,  0.01823209,  0.34832353,654.1,647.8,  0.00967824,  0.01826230,  0.01822939,  0.34827208,  0.01823209,  0.34832353
19-May-26,INDIANB,817.1,810,  0.00872724,  0.02149020,  0.02144532,  0.40971223,815.8,809.1,  0.00824671,  0.02115831,  0.02111331,  0.40336915,  0.02144532,  0.40971223
19-May-26,INDIGO,4230.3,4275.7, -0.01067492,  0.02116331,  0.02112393,  0.40357207,4243.6,4282.7, -0.00917169,  0.02097215,  0.02092968,  0.39986095,  0.02112393,  0.40357207
19-May-26,INDUSINDBK,895.25,892.15,  0.00346873,  0.02265219,  0.02259678,  0.43171092,896.05,891.15,  0.00548345,  0.02254634,  0.02249330,  0.42973393,  0.02259678,  0.43171092
19-May-26,INDUSTOWER,430.7,430.9, -0.00046425,  0.01948914,  0.01944047,  0.37140968,430.5,430.8, -0.00069662,  0.01940751,  0.01935896,  0.36985233,  0.01944047,  0.37140968
19-May-26,INFY,1196.9,1142.5,  0.04651604,  0.01700141,  0.01727494,  0.33003721,1190.9,1145,  0.03930469,  0.01660796,  0.01679777,  0.32092101,  0.01727494,  0.33003721
19-May-26,INOXWIND,96.29,94.75,  0.01612263,  0.02793682,  0.02789027,  0.53284292,96.41,94.76,  0.01726255,  0.02803396,  0.02799036,  0.53475515,  0.02799036,  0.53475515
19-May-26,IOC,135,131.81,  0.02391329,  0.01783180,  0.01786727,  0.34135373,134.87,131.9,  0.02226729,  0.01810118,  0.01812432,  0.34626461,  0.01812432,  0.34626461
19-May-26,IREDA,127.77,126.92,  0.00667481,  0.02428982,  0.02423371,  0.46298441,127.57,126.43,  0.00897644,  0.02550970,  0.02545367,  0.48629163,  0.02545367,  0.48629163
19-May-26,IRFC,97.22,97.66, -0.00451561,  0.02262784,  0.02257348,  0.43126567,96.94,97.47, -0.00545241,  0.02333556,  0.02328038,  0.44477095,  0.02328038,  0.44477095
19-May-26,ITC,310.3,310.15,  0.00048352,  0.01274790,  0.01271608,  0.24294031,310.6,310.75, -0.00048282,  0.01269534,  0.01266354,  0.24193664,  0.01271608,  0.24294031
19-May-26,JINDALSTEL,1226.3,1231.8, -0.00447501,  0.01948160,  0.01943534,  0.37131167,1228.7,1234.1, -0.00438526,  0.01930208,  0.01925625,  0.36789021,  0.01943534,  0.37131167
19-May-26,JIOFIN,233.28,232.62,  0.00283323,  0.01938965,  0.01934219,  0.36953203,233.65,232.61,  0.00446104,  0.01986570,  0.01981858,  0.37863351,  0.01981858,  0.37863351
19-May-26,JSWENERGY,533.15,529.05,  0.00771987,  0.02264152,  0.02259148,  0.43160954,534,530.85,  0.00591634,  0.02271527,  0.02266220,  0.43296064,  0.02266220,  0.43296064
19-May-26,JSWSTEEL,1285.2,1292.8, -0.00589606,  0.01630612,  0.01627066,  0.31085052,1286.8,1294.4, -0.00588875,  0.01640820,  0.01637245,  0.31279529,  0.01637245,  0.31279529
19-May-26,JUBLFOOD,473,456.95,  0.03452141,  0.01996817,  0.02006726,  0.38338450,474.9,456.1,  0.04039217,  0.01936143,  0.01952289,  0.37298434,  0.02006726,  0.38338450
19-May-26,KALYANKJIL,344.15,346.1, -0.00565014,  0.02774452,  0.02767798,  0.52878715,345.3,347.3, -0.00577536,  0.02780002,  0.02773342,  0.52984624,  0.02773342,  0.52984624
19-May-26,KAYNES,3091.5,3118.3, -0.00863157,  0.03538511,  0.03530187,  0.67444126,3022.3,2920.6,  0.03422906,  0.03651969,  0.03650862,  0.69749630,  0.03650862,  0.69749630
19-May-26,KEI,5082.4,5088.1, -0.00112089,  0.02378474,  0.02372526,  0.45327036,5102.1,5096,  0.00119630,  0.02390312,  0.02384346,  0.45552857,  0.02384346,  0.45552857
19-May-26,KFINTECH,824.7,813.3,  0.01391964,  0.02597304,  0.02592674,  0.49532965,828.15,816.1,  0.01465740,  0.02680561,  0.02675858,  0.51122192,  0.02675858,  0.51122192
19-May-26,KOTAKBANK,381.95,391.8, -0.02546180,  0.01411723,  0.01419666,  0.27122671,382.25,391.6, -0.02416607,  0.01381674,  0.01388760,  0.26532227,  0.01419666,  0.27122671
19-May-26,KPITTECH,743.7,707.75,  0.04954680,  0.02314978,  0.02335605,  0.44621663,741.45,708.45,  0.04552824,  0.02337452,  0.02353725,  0.44967858,  0.02353725,  0.44967858
19-May-26,LAURUSLABS,1344.9,1327.3,  0.01317286,  0.02070653,  0.02067568,  0.39500835,1344.6,1327.5,  0.01279910,  0.02056147,  0.02052986,  0.39222246,  0.02067568,  0.39500835
19-May-26,LICHSGFIN,543,545.55, -0.00468514,  0.01792244,  0.01788054,  0.34160723,542.45,545.5, -0.00560689,  0.01812271,  0.01808162,  0.34544889,  0.01808162,  0.34544889
19-May-26,LICI,803.5,791.4,  0.01517366,  0.01693388,  0.01692564,  0.32336396,805.05,791.55,  0.01691134,  0.01713607,  0.01713481,  0.32736012,  0.01713481,  0.32736012
19-May-26,LODHA,891.9,857.75,  0.03904134,  0.02519799,  0.02528609,  0.48309010,892.25,859.85,  0.03698841,  0.02497897,  0.02505336,  0.47864381,  0.02528609,  0.48309010
19-May-26,LT,3921,3918.2,  0.00071436,  0.01735036,  0.01730715,  0.33065259,3880.5,3878.8,  0.00043818,  0.01723568,  0.01719260,  0.32846423,  0.01730715,  0.33065259
19-May-26,LTF,277.95,278.75, -0.00287408,  0.02137920,  0.02132665,  0.40744505,275.1,276.5, -0.00507615,  0.02147493,  0.02142412,  0.40930727,  0.02142412,  0.40930727
19-May-26,LTM,4254.8,4074.8,  0.04322609,  0.01941888,  0.01960987,  0.37464605,4204.3,4040.1,  0.03983837,  0.01894359,  0.01910500,  0.36500059,  0.01960987,  0.37464605
19-May-26,LUPIN,2287.4,2252.4,  0.01541949,  0.01508482,  0.01508645,  0.28822627,2280.3,2245,  0.01560149,  0.01526260,  0.01526441,  0.29162619,  0.01526441,  0.29162619
19-May-26,M&M,3092.3,3083.7,  0.00278498,  0.01880116,  0.01875504,  0.35831446,3092.1,3089.5,  0.00084121,  0.01843797,  0.01839195,  0.35137767,  0.01875504,  0.35831446
19-May-26,MANAPPURAM,315.3,306.1,  0.02961272,  0.02256427,  0.02260506,  0.43186910,315.75,307.45,  0.02663829,  0.02239797,  0.02242119,  0.42835618,  0.02260506,  0.43186910
19-May-26,MANKIND,2492.7,2495.7, -0.00120279,  0.01765521,  0.01761132,  0.33646385,2491.8,2482.1,  0.00390036,  0.01734664,  0.01730553,  0.33062177,  0.01761132,  0.33646385
19-May-26,MARICO,831.45,833.75, -0.00276243,  0.01281356,  0.01278308,  0.24422045,832.8,833.35, -0.00066020,  0.01249084,  0.01245962,  0.23804067,  0.01278308,  0.24422045
19-May-26,MARUTI,12956,13016, -0.00462037,  0.01511454,  0.01508027,  0.28810812,12949,13002, -0.00408463,  0.01500857,  0.01497388,  0.28607560,  0.01508027,  0.28810812
19-May-26,MAXHEALTH,1068.7,1058.55,  0.00954291,  0.01847424,  0.01844041,  0.35230360,1067.7,1057.55,  0.00955189,  0.01820384,  0.01817084,  0.34715334,  0.01844041,  0.35230360
19-May-26,MAZDOCK,2422.8,2444.2, -0.00879397,  0.02843498,  0.02837065,  0.54202055,2427,2448, -0.00861544,  0.02872418,  0.02865878,  0.54752524,  0.02865878,  0.54752524
19-May-26,MCX,3414.7,3348.3,  0.01963689,  0.02555456,  0.02552847,  0.48772076,3413.3,3359.1,  0.01600648,  0.02555931,  0.02552047,  0.48756799,  0.02552847,  0.48772076
19-May-26,MFSL,1617.9,1601.7,  0.01006345,  0.01686508,  0.01683788,  0.32168725,1618.4,1603.5,  0.00924927,  0.01680016,  0.01677100,  0.32040954,  0.01683788,  0.32168725
