Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
09-Jul-26,ANGELONE,341.1,331.2,  0.02945327,  0.02851142,  0.02851619,  0.54480101,340.55,330.65,  0.02950154,  0.02859745,  0.02860197,  0.54643986,  0.02860197,  0.54643986
09-Jul-26,APLAPOLLO,1785.9,1809.7, -0.01323860,  0.01787679,  0.01785661,  0.34114999,1793.1,1809.7, -0.00921512,  0.01769128,  0.01765898,  0.33737440,  0.01785661,  0.34114999
09-Jul-26,APOLLOHOSP,8845.5,8753.5,  0.01045523,  0.01262072,  0.01261072,  0.24092739,8878.5,8769,  0.01240985,  0.01234663,  0.01234698,  0.23588865,  0.01261072,  0.24092739
09-Jul-26,ASHOKLEY,155.19,156.21, -0.00655108,  0.02324880,  0.02319530,  0.44314562,155.54,156.34, -0.00513019,  0.02282947,  0.02277511,  0.43511789,  0.02319530,  0.44314562
09-Jul-26,ASIANPAINT,2673.6,2665.9,  0.00288417,  0.01488978,  0.01485406,  0.28378638,2685.8,2677,  0.00328187,  0.01482433,  0.01478902,  0.28254379,  0.01485406,  0.28378638
09-Jul-26,ASTRAL,1317.1,1336, -0.01424773,  0.01946954,  0.01944684,  0.37153141,1314.2,1314.8, -0.00045645,  0.01925014,  0.01920204,  0.36685439,  0.01944684,  0.37153141
09-Jul-26,AUBANK,1047.4,1038.8,  0.00824470,  0.01934218,  0.01930257,  0.36877512,1051.6,1042.4,  0.00878707,  0.01873704,  0.01870055,  0.35727355,  0.01930257,  0.36877512
09-Jul-26,AUROPHARMA,1587.4,1557.4,  0.01907969,  0.01749338,  0.01750172,  0.33436982,1591.9,1559.7,  0.02043478,  0.01754415,  0.01755987,  0.33548077,  0.01755987,  0.33548077
09-Jul-26,AXISBANK,1298.1,1309.5, -0.00874373,  0.01514387,  0.01511872,  0.28884266,1301.6,1312.1, -0.00803463,  0.01485708,  0.01483068,  0.28333978,  0.01511872,  0.28884266
09-Jul-26,BAJAJ-AUTO,10155,10164, -0.00088587,  0.01526839,  0.01523018,  0.29097214,10173,10178, -0.00049138,  0.01519963,  0.01516166,  0.28966319,  0.01523018,  0.29097214
09-Jul-26,BAJAJFINSV,1894.9,1854.9,  0.02133528,  0.01539858,  0.01543407,  0.29486740,1900.1,1856.6,  0.02315966,  0.01571605,  0.01576188,  0.30113032,  0.01576188,  0.30113032
09-Jul-26,BAJAJHLDNG,10581,10338,  0.02323351,  0.01941705,  0.01943795,  0.37136150,10594,10397,  0.01877050,  0.01944889,  0.01944557,  0.37150717,  0.01944557,  0.37150717
09-Jul-26,BAJFINANCE,1003.8,1010.4, -0.00655349,  0.01838036,  0.01834027,  0.35039039,1008.3,1011.7, -0.00336634,  0.01821608,  0.01817216,  0.34717869,  0.01834027,  0.35039039
09-Jul-26,BANDHANBNK,199.86,196.04,  0.01929840,  0.02427357,  0.02425131,  0.46332065,200.24,196.71,  0.01778608,  0.02445306,  0.02442421,  0.46662385,  0.02442421,  0.46662385
09-Jul-26,BANKBARODA,244.6,240.45,  0.01711206,  0.01888215,  0.01887383,  0.36058399,245.5,240.8,  0.01933023,  0.01905936,  0.01906074,  0.36415502,  0.01906074,  0.36415502
09-Jul-26,BANKEX,64788.72,64195.77,  0.00919419,  0.01125226,  0.01124276,  0.21479260,65015.4,64430.7,  0.00903394,  0.01139637,  0.01138590,  0.21752726,  0.01138590,  0.21752726
09-Jul-26,BANKINDIA,138.54,135.12,  0.02499582,  0.02173411,  0.02175160,  0.41556374,139.25,135.42,  0.02788982,  0.02191676,  0.02195057,  0.41936505,  0.02195057,  0.41936505
09-Jul-26,BANKNIFTY,57252.45,56742.6,  0.00894518,  0.01106345,  0.01105387,  0.21118392,57472,56950.6,  0.00911365,  0.01094376,  0.01093556,  0.20892355,  0.01105387,  0.21118392
09-Jul-26,BDL,1326.3,1337.4, -0.00833432,  0.02641425,  0.02635467,  0.50350531,1305.7,1331.2, -0.01934150,  0.02760387,  0.02756865,  0.52669837,  0.02756865,  0.52669837
09-Jul-26,BEL,406.2,407.6, -0.00344065,  0.01825238,  0.01820833,  0.34786974,407.6,408.45, -0.00208321,  0.01824113,  0.01819610,  0.34763597,  0.01820833,  0.34786974
09-Jul-26,BHARATFORG,2130.6,2100.3,  0.01432344,  0.01970845,  0.01968511,  0.37608357,2138.4,2100.2,  0.01802531,  0.01998708,  0.01997767,  0.38167278,  0.01997767,  0.38167278
09-Jul-26,BHARTIARTL,1931,1888.1,  0.02246697,  0.01310387,  0.01316720,  0.25155909,1918.8,1882.4,  0.01915243,  0.01260210,  0.01264318,  0.24154764,  0.01316720,  0.25155909
09-Jul-26,BHEL,381.6,377.8,  0.01000798,  0.02455371,  0.02450238,  0.46811722,382.05,377.85,  0.01105420,  0.02473843,  0.02468888,  0.47168048,  0.02468888,  0.47168048
09-Jul-26,BIOCON,403.55,397.05,  0.01623818,  0.01807528,  0.01806668,  0.34516337,405.55,398.45,  0.01766215,  0.01816231,  0.01815986,  0.34694358,  0.01815986,  0.34694358
09-Jul-26,BLUESTARCO,1615.5,1574.8,  0.02551623,  0.02129255,  0.02131569,  0.40723564,1611.9,1562.5,  0.03112650,  0.02156954,  0.02162772,  0.41319693,  0.02162772,  0.41319693
09-Jul-26,BOSCHLTD,42225,41610,  0.01467194,  0.01773257,  0.01771847,  0.33851087,42190,41625,  0.01348228,  0.01783407,  0.01781484,  0.34035209,  0.01781484,  0.34035209
09-Jul-26,BPCL,308.2,303.55,  0.01520258,  0.01974068,  0.01972048,  0.37675915,309.7,303.45,  0.02038723,  0.01985065,  0.01985341,  0.37929889,  0.01985341,  0.37929889
09-Jul-26,BRITANNIA,5361.5,5315.5,  0.00861671,  0.01298705,  0.01296873,  0.24776722,5380.5,5322,  0.01093213,  0.01309433,  0.01308435,  0.24997619,  0.01308435,  0.24997619
09-Jul-26,BSE,3805.7,3739.1,  0.01765500,  0.02872032,  0.02867567,  0.54784795,3811.5,3746.8,  0.01712067,  0.02871372,  0.02866746,  0.54769103,  0.02867567,  0.54784795
09-Jul-26,CAMS,775.1,749.85,  0.03311887,  0.02099759,  0.02107557,  0.40264827,775.2,749.05,  0.03431532,  0.02163832,  0.02172019,  0.41496363,  0.02172019,  0.41496363
09-Jul-26,CANBK,124.8,121.15,  0.02968301,  0.01997894,  0.02003920,  0.38284841,125.41,121.57,  0.03109814,  0.02013934,  0.02020885,  0.38608949,  0.02020885,  0.38608949
09-Jul-26,CDSL,1346.5,1311.4,  0.02641336,  0.02242670,  0.02244846,  0.42887730,1338.9,1298.8,  0.03040762,  0.02321034,  0.02325187,  0.44422638,  0.02325187,  0.44422638
09-Jul-26,CGPOWER,910.9,908.1,  0.00307862,  0.02243422,  0.02237903,  0.42755075,915.25,909.75,  0.00602742,  0.02238611,  0.02233419,  0.42669406,  0.02237903,  0.42755075
09-Jul-26,CHOLAFIN,1791.9,1769.4,  0.01263600,  0.02180872,  0.02177247,  0.41596236,1798.5,1772.7,  0.01444918,  0.02147740,  0.02144802,  0.40976382,  0.02177247,  0.41596236
09-Jul-26,CIPLA,1441.3,1431.8,  0.00661309,  0.01423617,  0.01420828,  0.27144887,1445.2,1437.2,  0.00555094,  0.01412131,  0.01409138,  0.26921545,  0.01420828,  0.27144887
09-Jul-26,COALINDIA,429.9,429.05,  0.00197916,  0.01548629,  0.01544831,  0.29513964,431.65,430.45,  0.00278390,  0.01563193,  0.01559413,  0.29792547,  0.01559413,  0.29792547
09-Jul-26,COCHINSHIP,1406.7,1404.1,  0.00185001,  0.02776832,  0.02769913,  0.52919110,1413.9,1409.1,  0.00340064,  0.02764233,  0.02757421,  0.52680463,  0.02769913,  0.52919110
09-Jul-26,COFORGE,1468.6,1445.9,  0.01557760,  0.02476534,  0.02472785,  0.47242497,1469.1,1444.2,  0.01709443,  0.02444197,  0.02441074,  0.46636646,  0.02472785,  0.47242497
09-Jul-26,COLPAL,2063,2020.1,  0.02101422,  0.01553581,  0.01556795,  0.29742534,2071.2,2022.6,  0.02374434,  0.01573856,  0.01578862,  0.30164113,  0.01578862,  0.30164113
09-Jul-26,CONCOR,457.1,451.4,  0.01254832,  0.01791727,  0.01789447,  0.34187342,459.1,451.75,  0.01613912,  0.01811749,  0.01810804,  0.34595364,  0.01810804,  0.34595364
09-Jul-26,CROMPTON,259,258.9,  0.00038617,  0.01865963,  0.01861289,  0.35559885,257.2,257.15,  0.00019442,  0.01885203,  0.01880487,  0.35926656,  0.01880487,  0.35926656
09-Jul-26,CUMMINSIND,5542.5,5498.5,  0.00797033,  0.01943460,  0.01939405,  0.37052278,5507.5,5464,  0.00792968,  0.01921933,  0.01917935,  0.36642098,  0.01939405,  0.37052278
09-Jul-26,DABUR,443.15,436.55,  0.01500540,  0.01497613,  0.01497613,  0.28611852,439.7,431.75,  0.01824596,  0.01502871,  0.01504644,  0.28746178,  0.01504644,  0.28746178
09-Jul-26,DALBHARAT,1742.3,1718.4,  0.01381245,  0.01803929,  0.01802073,  0.34428562,1751.2,1726.7,  0.01408919,  0.01822906,  0.01821074,  0.34791569,  0.01821074,  0.34791569
09-Jul-26,DELHIVERY,515.65,501.8,  0.02722661,  0.02054969,  0.02058847,  0.39334212,516.25,503.55,  0.02490813,  0.02064274,  0.02066619,  0.39482704,  0.02066619,  0.39482704
09-Jul-26,DIVISLAB,6813,6755,  0.00854958,  0.01484830,  0.01482340,  0.28320062,6815,6748.5,  0.00980581,  0.01469587,  0.01467552,  0.28037544,  0.01482340,  0.28320062
09-Jul-26,DIXON,13478,12934,  0.04119922,  0.02563204,  0.02573328,  0.49163369,13502,12957,  0.04120164,  0.02604399,  0.02614166,  0.49943573,  0.02614166,  0.49943573
09-Jul-26,DLF,659.6,634,  0.03958464,  0.02005066,  0.02019541,  0.38583276,656.6,631.6,  0.03881872,  0.02004811,  0.02018551,  0.38564363,  0.02019541,  0.38583276
09-Jul-26,DMART,4079.4,4038.7,  0.01002706,  0.01682629,  0.01679902,  0.32094485,4059.3,4020.5,  0.00960427,  0.01716063,  0.01713122,  0.32729153,  0.01713122,  0.32729153
09-Jul-26,DRREDDY,1269.5,1349, -0.06074046,  0.01440498,  0.01499698,  0.28651697,1252,1343.7, -0.07068473,  0.01434469,  0.01515661,  0.28956661,  0.01515661,  0.28956661
09-Jul-26,EICHERMOT,7361,7418.5, -0.00778109,  0.01751198,  0.01747682,  0.33389425,7390,7450, -0.00808630,  0.01732513,  0.01729122,  0.33034821,  0.01747682,  0.33389425
09-Jul-26,ETERNAL,292.45,286.7,  0.01985734,  0.02322608,  0.02321044,  0.44343475,292.85,287.5,  0.01843767,  0.02304924,  0.02302853,  0.43995953,  0.02321044,  0.44343475
09-Jul-26,EXIDEIND,425.2,421.35,  0.00909580,  0.01981607,  0.01977701,  0.37783931,426.15,422.8,  0.00789214,  0.02019787,  0.02015494,  0.38505962,  0.02015494,  0.38505962
09-Jul-26,FEDERALBNK,327.75,326.55,  0.00366805,  0.01589749,  0.01585981,  0.30300127,329.35,326.85,  0.00761967,  0.01567144,  0.01564137,  0.29882789,  0.01585981,  0.30300127
09-Jul-26,FINNIFTY,26482.45,26323.75,  0.00601068,  0.01123739,  0.01121736,  0.21430743,26572.6,26428.1,  0.00545277,  0.01099676,  0.01097607,  0.20969744,  0.01121736,  0.21430743
09-Jul-26,FOCIT,33292.85,33270.92,  0.00065892,  0.01556524,  0.01552645,  0.29663249,33410,33313,  0.00290755,  0.01523968,  0.01520299,  0.29045279,  0.01552645,  0.29663249
09-Jul-26,FORCEMOT,18167,17865,  0.01676327,  0.03297222,  0.03291108,  0.62876530,18217,17863,  0.01962369,  0.03342050,  0.03336571,  0.63745105,  0.03336571,  0.63745105
09-Jul-26,FORTIS,951.45,943.75,  0.00812584,  0.01755839,  0.01752394,  0.33479450,955.35,947.45,  0.00830360,  0.01731466,  0.01728137,  0.33016011,  0.01752394,  0.33479450
09-Jul-26,GAIL,170.2,169.22,  0.00577457,  0.01777436,  0.01773463,  0.33881962,170.99,169.68,  0.00769077,  0.01792790,  0.01789130,  0.34181285,  0.01789130,  0.34181285
09-Jul-26,GLENMARK,2267.2,2223.7,  0.01937311,  0.01887178,  0.01887421,  0.36059132,2270.5,2233.2,  0.01656454,  0.01876893,  0.01875848,  0.35838026,  0.01887421,  0.36059132
09-Jul-26,GMRAIRPORT,111.83,111.01,  0.00735957,  0.02059038,  0.02054534,  0.39251818,112.3,111.08,  0.01092320,  0.02088413,  0.02084624,  0.39826691,  0.02084624,  0.39826691
09-Jul-26,GODFRYPHLP,2103.1,2082.4,  0.00989137,  0.03396803,  0.03389026,  0.64747260,2101.4,2081.4,  0.00956305,  0.03406033,  0.03398186,  0.64922250,  0.03398186,  0.64922250
09-Jul-26,GODREJCP,1087.4,1075.2,  0.01128283,  0.01618011,  0.01615944,  0.30872567,1090.9,1075.8,  0.01393847,  0.01598569,  0.01597604,  0.30522173,  0.01615944,  0.30872567
09-Jul-26,GODREJPROP,2030,1979.5,  0.02519151,  0.02335816,  0.02336761,  0.44643751,2029.1,1971.8,  0.02864551,  0.02353129,  0.02355959,  0.45010531,  0.02355959,  0.45010531
09-Jul-26,GRASIM,3191.9,3134.8,  0.01805097,  0.01428028,  0.01430173,  0.27323421,3194.2,3138.9,  0.01746425,  0.01432867,  0.01434603,  0.27408043,  0.01434603,  0.27408043
09-Jul-26,GVT&D,4643.4,4466.9,  0.03875220,  0.02913756,  0.02919356,  0.55774209,4656.6,4480.6,  0.03852860,  0.02912834,  0.02918287,  0.55753797,  0.02919356,  0.55774209
09-Jul-26,HAL,4378.5,4364.7,  0.00315674,  0.01950104,  0.01945349,  0.37165845,4393.8,4363.7,  0.00687413,  0.01969574,  0.01965240,  0.37545850,  0.01965240,  0.37545850
09-Jul-26,HAVELLS,1190.8,1207.8, -0.01417517,  0.01583335,  0.01582533,  0.30234260,1192,1209, -0.01416100,  0.01614043,  0.01613103,  0.30818289,  0.01613103,  0.30818289
09-Jul-26,HCLTECH,1150.3,1145.6,  0.00409426,  0.01821594,  0.01817264,  0.34718773,1140,1135.2,  0.00421942,  0.01784189,  0.01779965,  0.34006174,  0.01817264,  0.34718773
09-Jul-26,HDFCAMC,2737.1,2659.1,  0.02891125,  0.02051002,  0.02056054,  0.39280866,2748.4,2661.4,  0.03216662,  0.02030756,  0.02038410,  0.38943765,  0.02056054,  0.39280866
09-Jul-26,HDFCBANK,817.6,810.3,  0.00896867,  0.01353326,  0.01351430,  0.25819043,818.75,812.65,  0.00747827,  0.01320352,  0.01318097,  0.25182208,  0.01351430,  0.25819043
09-Jul-26,HDFCLIFE,551.95,555.7, -0.00677112,  0.01457068,  0.01454193,  0.27782319,554.2,556.4, -0.00396183,  0.01432839,  0.01429517,  0.27310890,  0.01454193,  0.27782319
09-Jul-26,HEROMOTOCO,4898.5,4892.8,  0.00116430,  0.01670174,  0.01666019,  0.31829254,4829.8,4828.4,  0.00028991,  0.01679246,  0.01675054,  0.32001855,  0.01675054,  0.32001855
09-Jul-26,HINDALCO,963.45,971.65, -0.00847506,  0.01891893,  0.01888119,  0.36072470,963.25,969.15, -0.00610642,  0.01873861,  0.01869681,  0.35720207,  0.01888119,  0.36072470
09-Jul-26,HINDPETRO,392.1,386.85,  0.01347989,  0.02351113,  0.02347157,  0.44842375,393.45,387.2,  0.01601264,  0.02343991,  0.02340865,  0.44722162,  0.02347157,  0.44842375
09-Jul-26,HINDUNILVR,2144.4,2135.8,  0.00401851,  0.01304648,  0.01301690,  0.24868753,2152.8,2143.4,  0.00437597,  0.01284125,  0.01281293,  0.24479074,  0.01301690,  0.24868753
09-Jul-26,HINDZINC,528.5,530.3, -0.00340008,  0.02536314,  0.02530082,  0.48337143,529.25,530.85, -0.00301859,  0.02551197,  0.02544899,  0.48620233,  0.02544899,  0.48620233
09-Jul-26,HYUNDAI,1926.2,1916.9,  0.00483985,  0.01740502,  0.01736469,  0.33175194,1914.2,1911.9,  0.00120227,  0.01793359,  0.01788880,  0.34176505,  0.01788880,  0.34176505
09-Jul-26,ICICIBANK,1380.9,1380.6,  0.00021727,  0.01250463,  0.01247351,  0.23830602,1386.7,1386.4,  0.00021636,  0.01207638,  0.01204620,  0.23014241,  0.01247351,  0.23830602
09-Jul-26,ICICIGI,1794.7,1804.2, -0.00527940,  0.01430677,  0.01427571,  0.27273710,1799.2,1806.4, -0.00399379,  0.01425623,  0.01422335,  0.27173663,  0.01427571,  0.27273710
09-Jul-26,ICICIPRULI,490.7,480.05,  0.02194268,  0.01620481,  0.01623867,  0.31023936,492.85,481,  0.02433760,  0.01637812,  0.01642743,  0.31384557,  0.01642743,  0.31384557
09-Jul-26,IDEA,14.04,13.93,  0.00786561,  0.03159762,  0.03152344,  0.60225448,14.11,13.99,  0.00854098,  0.03180803,  0.03173415,  0.60628000,  0.03173415,  0.60628000
09-Jul-26,IDFCFIRSTB,79.46,77.82,  0.02085528,  0.02036650,  0.02036887,  0.38914667,79.51,77.95,  0.01981520,  0.02051791,  0.02051434,  0.39192599,  0.02051434,  0.39192599
09-Jul-26,IEX,117.85,116.82,  0.00877834,  0.02516702,  0.02511172,  0.47975870,118.37,117.24,  0.00959220,  0.02534212,  0.02528772,  0.48312128,  0.02528772,  0.48312128
09-Jul-26,INDHOTEL,731.45,722.9,  0.01175797,  0.01773331,  0.01770844,  0.33831930,734.9,725.45,  0.01294228,  0.01770397,  0.01768334,  0.33783966,  0.01770844,  0.33831930
09-Jul-26,INDIANB,793.15,772.4,  0.02650981,  0.02064408,  0.02067760,  0.39504490,794.95,776.3,  0.02374018,  0.02054599,  0.02056325,  0.39286035,  0.02067760,  0.39504490
09-Jul-26,INDIGO,5229.5,5124,  0.02038029,  0.02145029,  0.02144519,  0.40970978,5238,5127.5,  0.02132154,  0.02113690,  0.02113786,  0.40383828,  0.02144519,  0.40970978
09-Jul-26,INDUSINDBK,1015.15,994.6,  0.02045102,  0.02199644,  0.02198891,  0.42009747,1017.95,997.45,  0.02034406,  0.02192299,  0.02191544,  0.41869380,  0.02198891,  0.42009747
09-Jul-26,INDUSTOWER,398.15,388.6,  0.02427828,  0.01845737,  0.01849091,  0.35326838,398.9,389.95,  0.02269223,  0.01839729,  0.01842125,  0.35193745,  0.01849091,  0.35326838
09-Jul-26,INFY,1050.7,1069.3, -0.01754762,  0.01869442,  0.01868883,  0.35704951,1049.7,1067.6, -0.01690873,  0.01810176,  0.01809589,  0.34572146,  0.01868883,  0.35704951
09-Jul-26,INOXWIND,82.01,82.72, -0.00862022,  0.02810088,  0.02803718,  0.53564950,82.32,82.88, -0.00677969,  0.02837618,  0.02830925,  0.54084751,  0.02830925,  0.54084751
09-Jul-26,IOC,138.26,137.61,  0.00471237,  0.01787479,  0.01783321,  0.34070305,138.91,137.96,  0.00686245,  0.01808338,  0.01804468,  0.34474310,  0.01804468,  0.34474310
09-Jul-26,IREDA,121.81,121.16,  0.00535047,  0.02333379,  0.02327855,  0.44473603,120.98,120.36,  0.00513799,  0.02508709,  0.02502689,  0.47813805,  0.02502689,  0.47813805
09-Jul-26,IRFC,88.12,87.5,  0.00706073,  0.02183083,  0.02178202,  0.41614487,88.04,87.19,  0.00970161,  0.02282507,  0.02277818,  0.43517661,  0.02277818,  0.43517661
09-Jul-26,ITC,282.05,280.65,  0.00497602,  0.01247662,  0.01245052,  0.23786685,282.75,281.45,  0.00460830,  0.01238764,  0.01236078,  0.23615241,  0.01245052,  0.23786685
09-Jul-26,JINDALSTEL,1029.8,1021.5,  0.00809247,  0.01886240,  0.01882388,  0.35962974,1033.3,1026,  0.00708982,  0.01870467,  0.01866446,  0.35658399,  0.01882388,  0.35962974
09-Jul-26,JIOFIN,233.37,230,  0.01454587,  0.01893302,  0.01891364,  0.36134450,233.69,230.46,  0.01391814,  0.01949473,  0.01947071,  0.37198731,  0.01947071,  0.37198731
09-Jul-26,JSWENERGY,533.45,536.95, -0.00653963,  0.02180013,  0.02175058,  0.41554418,536.15,539.65, -0.00650681,  0.02195316,  0.02190301,  0.41845648,  0.02190301,  0.41845648
09-Jul-26,JSWSTEEL,1225.5,1219.5,  0.00490799,  0.01560412,  0.01556898,  0.29744486,1230.2,1222.9,  0.00595167,  0.01568621,  0.01565269,  0.29904429,  0.01565269,  0.29904429
09-Jul-26,JUBLFOOD,429.35,429.2,  0.00034943,  0.02051037,  0.02045916,  0.39087169,430.15,429.4,  0.00174510,  0.02026993,  0.02021957,  0.38629428,  0.02045916,  0.39087169
09-Jul-26,KALYANKJIL,443.1,374.15,  0.16913869,  0.02822679,  0.03059094,  0.58443913,443.15,376.2,  0.16378740,  0.02841068,  0.03061480,  0.58489485,  0.03061480,  0.58489485
09-Jul-26,KAYNES,3429.2,3210.4,  0.06593146,  0.03400609,  0.03423978,  0.65415013,3452,3207.4,  0.07349313,  0.03519578,  0.03549017,  0.67803884,  0.03549017,  0.67803884
09-Jul-26,KEI,5007.5,5030.5, -0.00458259,  0.02332021,  0.02326405,  0.44445898,4999,4989,  0.00200240,  0.02355363,  0.02349502,  0.44887182,  0.02349502,  0.44887182
09-Jul-26,KFINTECH,874.9,847.95,  0.03128792,  0.02481886,  0.02485548,  0.47486323,866.75,835.35,  0.03689979,  0.02570000,  0.02576811,  0.49229906,  0.02576811,  0.49229906
09-Jul-26,KOTAKBANK,377.15,370.1,  0.01886975,  0.01429264,  0.01431918,  0.27356756,377.3,370.95,  0.01697334,  0.01399005,  0.01400649,  0.26759369,  0.01431918,  0.27356756
09-Jul-26,KPITTECH,548.15,554.6, -0.01169816,  0.02630561,  0.02625289,  0.50156078,540.2,547.45, -0.01333169,  0.02619624,  0.02614761,  0.49954937,  0.02625289,  0.50156078
09-Jul-26,LAURUSLABS,1507.3,1469.2,  0.02560194,  0.02017129,  0.02020205,  0.38595966,1513.1,1471.3,  0.02801416,  0.01997354,  0.02002172,  0.38251442,  0.02020205,  0.38595966
09-Jul-26,LICHSGFIN,539.8,530.6,  0.01719026,  0.01753360,  0.01753198,  0.33494804,541.1,530.8,  0.01921880,  0.01772619,  0.01773403,  0.33880811,  0.01773403,  0.33880811
09-Jul-26,LICI,438.45,427.85,  0.02447311,  0.01660069,  0.01664923,  0.31808304,435.85,426,  0.02285880,  0.01725508,  0.01728768,  0.33028069,  0.01728768,  0.33028069
09-Jul-26,LODHA,1192.25,1115.05,  0.06694303,  0.02487827,  0.02526346,  0.48265764,1123.35,1071,  0.04772250,  0.02476064,  0.02492813,  0.47625128,  0.02526346,  0.48265764
09-Jul-26,LT,3886.1,3892.2, -0.00156847,  0.01681529,  0.01677345,  0.32045627,3902.9,3899.3,  0.00092282,  0.01676167,  0.01671973,  0.31943007,  0.01677345,  0.32045627
09-Jul-26,LTF,321.1,314.3,  0.02140466,  0.02237640,  0.02237157,  0.42740831,319.85,314.5,  0.01686806,  0.02231450,  0.02229065,  0.42586222,  0.02237157,  0.42740831
09-Jul-26,LTM,3854.4,3794,  0.01579448,  0.02031025,  0.02029026,  0.38764493,3867.5,3780.6,  0.02272558,  0.01995977,  0.01997449,  0.38161212,  0.02029026,  0.38764493
09-Jul-26,LUPIN,2503.3,2459,  0.01785510,  0.01446607,  0.01448508,  0.27673715,2494.9,2458.4,  0.01473792,  0.01460860,  0.01460921,  0.27910854,  0.01460921,  0.27910854
09-Jul-26,M&M,3085.4,3102.5, -0.00552693,  0.01840206,  0.01836027,  0.35077248,3098.8,3110.7, -0.00383284,  0.01803163,  0.01798855,  0.34367067,  0.01836027,  0.35077248
09-Jul-26,MANAPPURAM,332.45,332.55, -0.00030075,  0.02271969,  0.02266273,  0.43297094,333.2,333.25, -0.00015005,  0.02258368,  0.02252710,  0.43037955,  0.02266273,  0.43297094
09-Jul-26,MANKIND,2532,2491.1,  0.01628512,  0.01751429,  0.01750835,  0.33449653,2539,2489.1,  0.01984910,  0.01726730,  0.01728118,  0.33015645,  0.01750835,  0.33449653
09-Jul-26,MARICO,860.05,840.1,  0.02346959,  0.01239758,  0.01247740,  0.23838047,861.2,841,  0.02373511,  0.01211052,  0.01219604,  0.23300508,  0.01247740,  0.23838047
09-Jul-26,MARUTI,13728,13951, -0.01611365,  0.01547233,  0.01547551,  0.29565913,13778,13954, -0.01269309,  0.01535739,  0.01534524,  0.29317036,  0.01547551,  0.29565913
