Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
11-May-26,AMBUJACEM,436.2,444.3, -0.01839916,  0.01892307,  0.01892042,  0.36147409,436.95,445.85, -0.02016380,  0.01909635,  0.01910182,  0.36493977,  0.01910182,  0.36493977
11-May-26,ANGELONE,317.2,326, -0.02736489,  0.02925970,  0.02925053,  0.55883060,318.25,327.2, -0.02773437,  0.02930632,  0.02929866,  0.55975018,  0.02929866,  0.55975018
11-May-26,APLAPOLLO,1949.8,1948.6,  0.00061564,  0.01901202,  0.01896456,  0.36231744,1954.9,1953.5,  0.00071641,  0.01878166,  0.01873470,  0.35792586,  0.01896456,  0.36231744
11-May-26,APOLLOHOSP,8082,8097, -0.00185426,  0.01317575,  0.01314341,  0.25110447,8099,8113, -0.00172712,  0.01293997,  0.01290805,  0.24660792,  0.01314341,  0.25110447
11-May-26,ASHOKLEY,161.52,168.57, -0.04272212,  0.02218780,  0.02233751,  0.42675755,161.4,169.15, -0.04690014,  0.02162434,  0.02182361,  0.41693953,  0.02233751,  0.42675755
11-May-26,ASIANPAINT,2566.2,2599.9, -0.01304678,  0.01528671,  0.01527621,  0.29185164,2569.7,2603.8, -0.01318276,  0.01526270,  0.01525301,  0.29140826,  0.01527621,  0.29185164
11-May-26,ASTRAL,1572.1,1569.8,  0.00146408,  0.01852153,  0.01847554,  0.35297464,1578.4,1575.8,  0.00164860,  0.01810899,  0.01806416,  0.34511530,  0.01847554,  0.35297464
11-May-26,AUBANK,1021.4,1050.4, -0.02799681,  0.01977992,  0.01982960,  0.37884389,1025.5,1052.5, -0.02598799,  0.01911276,  0.01915334,  0.36592402,  0.01982960,  0.37884389
11-May-26,AUROPHARMA,1486.6,1487.3, -0.00047076,  0.01750057,  0.01745680,  0.33351164,1488.7,1494.3, -0.00375461,  0.01751871,  0.01747701,  0.33389784,  0.01747701,  0.33389784
11-May-26,AXISBANK,1272.3,1268.6,  0.00291236,  0.01579229,  0.01575422,  0.30098393,1273.6,1274.1, -0.00039251,  0.01554968,  0.01551070,  0.29633151,  0.01575422,  0.30098393
11-May-26,BAJAJ-AUTO,10595.5,10711.5, -0.01088855,  0.01576272,  0.01574200,  0.30075045,10633,10721.5, -0.00828870,  0.01576523,  0.01573661,  0.30064746,  0.01574200,  0.30075045
11-May-26,BAJAJFINSV,1794.4,1818.3, -0.01323129,  0.01552440,  0.01551387,  0.29639215,1799.2,1821.1, -0.01209859,  0.01587645,  0.01585975,  0.30300004,  0.01585975,  0.30300004
11-May-26,BAJAJHLDNG,10425,10632, -0.01966155,  0.01975517,  0.01975479,  0.37741464,10438,10690, -0.02385573,  0.01980399,  0.01982636,  0.37878204,  0.01982636,  0.37878204
11-May-26,BAJFINANCE,936.05,955.3, -0.02035653,  0.01849319,  0.01850303,  0.35349980,939.9,959.75, -0.02089935,  0.01831506,  0.01832885,  0.35017217,  0.01850303,  0.35349980
11-May-26,BANDHANBNK,201.23,206.11, -0.02396147,  0.02473614,  0.02473239,  0.47251174,201.94,207.51, -0.02720891,  0.02471625,  0.02472928,  0.47245219,  0.02473239,  0.47251174
11-May-26,BANKBARODA,266,263.9,  0.00792607,  0.01895900,  0.01891975,  0.36146130,267.15,265.2,  0.00732604,  0.01908135,  0.01904069,  0.36377186,  0.01904069,  0.36377186
11-May-26,BANKEX,61375.24,62353.82, -0.01581844,  0.01138062,  0.01140717,  0.21793367,61534.45,62545, -0.01628912,  0.01153082,  0.01155949,  0.22084380,  0.01155949,  0.22084380
11-May-26,BANKINDIA,143.86,139.77,  0.02884239,  0.02205105,  0.02209023,  0.42203321,144.51,140.09,  0.03106364,  0.02211924,  0.02217292,  0.42361307,  0.02217292,  0.42361307
11-May-26,BANKNIFTY,54439.9,55310.55, -0.01586633,  0.01117063,  0.01119888,  0.21395421,54599.8,55515.8, -0.01663745,  0.01105318,  0.01108797,  0.21183545,  0.01119888,  0.21395421
11-May-26,BDL,1401.3,1448.5, -0.03312816,  0.02701671,  0.02705065,  0.51680202,1403.8,1453.3, -0.03465399,  0.02747460,  0.02751509,  0.52567508,  0.02751509,  0.52567508
11-May-26,BEL,431.95,439.7, -0.01778284,  0.01891859,  0.01891300,  0.36133237,433.05,440.65, -0.01739771,  0.01897941,  0.01897188,  0.36245729,  0.01897188,  0.36245729
11-May-26,BHARATFORG,1986.9,1989.6, -0.00135798,  0.02063502,  0.02058349,  0.39324710,1984.8,1986.1, -0.00065476,  0.02085977,  0.02080761,  0.39752877,  0.02080761,  0.39752877
11-May-26,BHARTIARTL,1759.7,1834.5, -0.04162862,  0.01275094,  0.01305533,  0.24942182,1768.1,1842.3, -0.04110927,  0.01230888,  0.01261754,  0.24105776,  0.01305533,  0.24942182
11-May-26,BHEL,401.35,404.6, -0.00806506,  0.02508788,  0.02503154,  0.47822699,402.05,405.2, -0.00780431,  0.02513148,  0.02507462,  0.47904995,  0.02507462,  0.47904995
11-May-26,BIOCON,390.45,380.4,  0.02607659,  0.01876801,  0.01881167,  0.35939636,392.45,382.05,  0.02685765,  0.01881528,  0.01886390,  0.36039425,  0.01886390,  0.36039425
11-May-26,BLUESTARCO,1661.1,1692.8, -0.01890393,  0.02227380,  0.02225817,  0.42524177,1663.9,1695.6, -0.01887242,  0.02254459,  0.02252775,  0.43039207,  0.02252775,  0.43039207
11-May-26,BOSCHLTD,37315,38145, -0.02199930,  0.01812530,  0.01814682,  0.34669457,37420,38235, -0.02154601,  0.01813344,  0.01815205,  0.34679450,  0.01815205,  0.34679450
11-May-26,BPCL,294.45,302.75, -0.02779817,  0.01942634,  0.01947708,  0.37210916,295.3,304.2, -0.02969359,  0.01948873,  0.01955299,  0.37355939,  0.01955299,  0.37355939
11-May-26,BRITANNIA,5410.5,5520, -0.02003635,  0.01335048,  0.01339239,  0.25586123,5400.5,5504.5, -0.01907440,  0.01357456,  0.01360764,  0.25997356,  0.01360764,  0.25997356
11-May-26,BSE,3918,3907.4,  0.00270913,  0.03028787,  0.03021258,  0.57721052,3925.5,3922.1,  0.00086651,  0.03024354,  0.03016787,  0.57635635,  0.03021258,  0.57721052
11-May-26,CAMS,815.7,836.3, -0.02494076,  0.02154112,  0.02155946,  0.41189281,818.45,836.8, -0.02217279,  0.02222289,  0.02222271,  0.42456429,  0.02222271,  0.42456429
11-May-26,CANBK,129.43,134.34, -0.03723371,  0.02014735,  0.02026875,  0.38723389,129.59,134.65, -0.03830320,  0.02020224,  0.02033286,  0.38845866,  0.02033286,  0.38845866
11-May-26,CDSL,1226.8,1259.3, -0.02614686,  0.02339968,  0.02341411,  0.44732596,1228.2,1265.1, -0.02960149,  0.02404713,  0.02407800,  0.46000949,  0.02407800,  0.46000949
11-May-26,CGPOWER,858.1,873.55, -0.01784473,  0.02198407,  0.02196533,  0.41964702,860.75,876.4, -0.01801851,  0.02199474,  0.02197668,  0.41986389,  0.02197668,  0.41986389
11-May-26,CHOLAFIN,1624.5,1674.1, -0.03007563,  0.02131437,  0.02136706,  0.40821709,1630.5,1682.2, -0.03121574,  0.02092590,  0.02098982,  0.40101000,  0.02136706,  0.40821709
11-May-26,CIPLA,1304.9,1347, -0.03175349,  0.01347880,  0.01363132,  0.26042610,1307.8,1349.2, -0.03116549,  0.01350711,  0.01365226,  0.26082609,  0.01365226,  0.26082609
11-May-26,COALINDIA,464.45,456.4,  0.01748429,  0.01604510,  0.01605276,  0.30668764,462.75,456.2,  0.01425564,  0.01624306,  0.01623382,  0.31014670,  0.01623382,  0.31014670
11-May-26,COCHINSHIP,1716.5,1776.7, -0.03447038,  0.02839785,  0.02843148,  0.54318259,1718.1,1778, -0.03427011,  0.02834046,  0.02837316,  0.54206849,  0.02843148,  0.54318259
11-May-26,COFORGE,1375.2,1368.1,  0.00517626,  0.02416921,  0.02411147,  0.46064908,1376.2,1371.3,  0.00356688,  0.02408558,  0.02402671,  0.45902974,  0.02411147,  0.46064908
11-May-26,COLPAL,2139,2197.4, -0.02693641,  0.01575841,  0.01583402,  0.30250853,2146,2192.7, -0.02152802,  0.01591650,  0.01594931,  0.30471122,  0.01594931,  0.30471122
11-May-26,CONCOR,530,534.75, -0.00892234,  0.01776570,  0.01773245,  0.33877807,530.8,536.35, -0.01040163,  0.01801306,  0.01798301,  0.34356491,  0.01798301,  0.34356491
11-May-26,CROMPTON,290.15,293.3, -0.01079795,  0.01864847,  0.01861758,  0.35568829,290.95,294.7, -0.01280646,  0.01880218,  0.01877691,  0.35873240,  0.01877691,  0.35873240
11-May-26,CUMMINSIND,5238.5,5401, -0.03054892,  0.01847257,  0.01855263,  0.35444745,5242,5406.5, -0.03089883,  0.01826084,  0.01834575,  0.35049498,  0.01855263,  0.35444745
11-May-26,DABUR,473.45,487.7, -0.02965415,  0.01463323,  0.01474640,  0.28172950,474.05,489.25, -0.03156080,  0.01463337,  0.01476651,  0.28211372,  0.01476651,  0.28211372
11-May-26,DALBHARAT,1772.2,1823.9, -0.02875535,  0.01833225,  0.01839902,  0.35151282,1780.8,1835.6, -0.03030870,  0.01855253,  0.01862987,  0.35592318,  0.01862987,  0.35592318
11-May-26,DELHIVERY,479.15,479.1,  0.00010436,  0.02028412,  0.02023346,  0.38655966,480.75,479.9,  0.00176964,  0.02037895,  0.02032828,  0.38837133,  0.02032828,  0.38837133
11-May-26,DIVISLAB,6714,6710.5,  0.00052143,  0.01524530,  0.01520721,  0.29053335,6739,6738,  0.00014840,  0.01511891,  0.01508102,  0.28812251,  0.01520721,  0.29053335
11-May-26,DIXON,10772,10803, -0.00287370,  0.02521847,  0.02515614,  0.48060740,10795,10789,  0.00055597,  0.02550070,  0.02543698,  0.48597287,  0.02543698,  0.48597287
11-May-26,DLF,590.25,608.25, -0.03003981,  0.01975497,  0.01981970,  0.37865491,592,609, -0.02831163,  0.01972595,  0.01977807,  0.37785956,  0.01981970,  0.37865491
11-May-26,DMART,4389.3,4402.1, -0.00291194,  0.01713122,  0.01708962,  0.32649667,4404.9,4416, -0.00251675,  0.01741879,  0.01737598,  0.33196760,  0.01737598,  0.33196760
11-May-26,DRREDDY,1279.9,1293.9, -0.01087896,  0.01502938,  0.01501141,  0.28679254,1274.3,1291.7, -0.01356217,  0.01499714,  0.01499017,  0.28638674,  0.01501141,  0.28679254
11-May-26,EICHERMOT,7202.5,7302.5, -0.01378857,  0.01740450,  0.01738839,  0.33220468,7215,7332.5, -0.01615433,  0.01712314,  0.01711838,  0.32704612,  0.01738839,  0.33220468
11-May-26,ETERNAL,245.87,256.39, -0.04189678,  0.02371109,  0.02383664,  0.45539845,246.37,257.58, -0.04449588,  0.02355515,  0.02370581,  0.45289878,  0.02383664,  0.45539845
11-May-26,EXIDEIND,352.7,362.25, -0.02671674,  0.01857981,  0.01862936,  0.35591333,353.1,362.95, -0.02751378,  0.01893535,  0.01898795,  0.36276430,  0.01898795,  0.36276430
11-May-26,FEDERALBNK,292.45,297.25, -0.01627982,  0.01654379,  0.01654257,  0.31604538,292.9,297.65, -0.01608705,  0.01627853,  0.01627756,  0.31098238,  0.01654257,  0.31604538
11-May-26,FINNIFTY,25655.45,26011.5, -0.01378272,  0.01135050,  0.01136379,  0.21710486,25732.1,26111.4, -0.01463276,  0.01106848,  0.01108910,  0.21185687,  0.01136379,  0.21710486
11-May-26,FOCIT,35083.6,35174.7, -0.00259329,  0.01450000,  0.01446487,  0.27635089,35052,35260, -0.00591650,  0.01450000,  0.01446975,  0.27644426,  0.01446975,  0.27644426
11-May-26,FORCEMOT,20626,20877, -0.01209566,  0.03394328,  0.03386917,  0.64706961,20667,20924, -0.01235860,  0.03429798,  0.03422327,  0.65383458,  0.03422327,  0.65383458
11-May-26,FORTIS,974.1,952.35,  0.02258135,  0.01832411,  0.01834777,  0.35053369,977,956.55,  0.02115359,  0.01808937,  0.01810611,  0.34591675,  0.01834777,  0.35053369
11-May-26,GAIL,162.51,166.49, -0.02419571,  0.01817279,  0.01820785,  0.34786054,162.69,166.79, -0.02488899,  0.01826990,  0.01830897,  0.34979237,  0.01830897,  0.34979237
11-May-26,GLENMARK,2347.3,2366.4, -0.00810408,  0.01870338,  0.01866546,  0.35660305,2357,2373.1, -0.00680749,  0.01871949,  0.01867885,  0.35685902,  0.01867885,  0.35685902
11-May-26,GMRAIRPORT,98.1,101.32, -0.03229646,  0.02107092,  0.02114179,  0.40391339,98.32,101.5, -0.03183133,  0.02131349,  0.02137884,  0.40844220,  0.02137884,  0.40844220
11-May-26,GODFRYPHLP,2392.3,2424.6, -0.01341132,  0.03670921,  0.03662965,  0.69980853,2402.2,2425.5, -0.00965270,  0.03665083,  0.03656541,  0.69858125,  0.03662965,  0.69980853
11-May-26,GODREJCP,1010.9,1042.4, -0.03068472,  0.01643348,  0.01653534,  0.31590722,1007.6,1042.4, -0.03395448,  0.01627407,  0.01641007,  0.31351388,  0.01653534,  0.31590722
11-May-26,GODREJPROP,1794.2,1873.6, -0.04330247,  0.02380019,  0.02393728,  0.45732105,1797.1,1874.8, -0.04232773,  0.02394495,  0.02407180,  0.45989103,  0.02407180,  0.45989103
11-May-26,GRASIM,2984,2968.6,  0.00517422,  0.01455035,  0.01451845,  0.27737455,2989.2,2973.8,  0.00516520,  0.01464240,  0.01461032,  0.27912974,  0.01461032,  0.27912974
11-May-26,HAL,4756.3,4788.1, -0.00666362,  0.02020190,  0.02015692,  0.38509741,4761.9,4795.9, -0.00711464,  0.02035404,  0.02030940,  0.38801050,  0.02030940,  0.38801050
11-May-26,HAVELLS,1230,1255.2, -0.02028075,  0.01597248,  0.01599690,  0.30562043,1229.2,1255.2, -0.02093137,  0.01625740,  0.01628401,  0.31110565,  0.01628401,  0.31110565
11-May-26,HCLTECH,1194.9,1198.4, -0.00292483,  0.01725517,  0.01721319,  0.32885762,1197.3,1200.6, -0.00275241,  0.01660079,  0.01656049,  0.31638777,  0.01721319,  0.32885762
11-May-26,HDFCAMC,2747.2,2854.1, -0.03817435,  0.02021122,  0.02034045,  0.38860377,2761.5,2864.4, -0.03658489,  0.02004851,  0.02016488,  0.38524958,  0.02034045,  0.38860377
11-May-26,HDFCBANK,763.7,780.85, -0.02220803,  0.01333022,  0.01338908,  0.25579806,767.15,784.8, -0.02274656,  0.01304515,  0.01311168,  0.25049828,  0.01338908,  0.25579806
11-May-26,HDFCLIFE,622.7,621.65,  0.00168763,  0.01454266,  0.01450678,  0.27715172,623.55,624.7, -0.00184258,  0.01429471,  0.01425957,  0.27242866,  0.01450678,  0.27715172
11-May-26,HEROMOTOCO,5228.5,5322, -0.01772474,  0.01738045,  0.01738219,  0.33208622,5239,5338, -0.01872041,  0.01743747,  0.01744425,  0.33327196,  0.01744425,  0.33327196
11-May-26,HINDALCO,1023.5,1044.4, -0.02021443,  0.01880783,  0.01881501,  0.35946019,1028,1049.4, -0.02060341,  0.01855083,  0.01856157,  0.35461828,  0.01881501,  0.35946019
11-May-26,HINDPETRO,377.8,387, -0.02405974,  0.02309405,  0.02309908,  0.44130737,378.55,388.95, -0.02710264,  0.02297098,  0.02299357,  0.43929160,  0.02309908,  0.44130737
11-May-26,HINDUNILVR,2307.2,2287.7,  0.00848772,  0.01295027,  0.01293181,  0.24706184,2308.1,2291.7,  0.00713078,  0.01281733,  0.01279503,  0.24444874,  0.01293181,  0.24706184
11-May-26,HINDZINC,629.1,635.1, -0.00949224,  0.02619234,  0.02613542,  0.49931655,630.7,636.8, -0.00962532,  0.02624804,  0.02619119,  0.50038198,  0.02619119,  0.50038198
11-May-26,HYUNDAI,1906.9,1852.8,  0.02878088,  0.01743700,  0.01751204,  0.33456700,1902.4,1796.3,  0.05738725,  0.01758149,  0.01800086,  0.34390593,  0.01800086,  0.34390593
11-May-26,ICICIBANK,1266.4,1264.8,  0.00126422,  0.01262479,  0.01259369,  0.24060212,1271.8,1268.7,  0.00244047,  0.01226318,  0.01223388,  0.23372796,  0.01259369,  0.24060212
11-May-26,ICICIGI,1828.6,1828,  0.00032817,  0.01411140,  0.01407604,  0.26892236,1831.2,1830.4,  0.00043697,  0.01396089,  0.01392611,  0.26605787,  0.01407604,  0.26892236
11-May-26,ICICIPRULI,565.6,567.25, -0.00291301,  0.01542634,  0.01538904,  0.29400721,567.1,568.1, -0.00176180,  0.01553687,  0.01549834,  0.29609539,  0.01549834,  0.29609539
11-May-26,IDEA,12.18,11.24,  0.08031642,  0.03285150,  0.03325774,  0.63538831,12.25,11.3,  0.08072321,  0.03313950,  0.03354579,  0.64089142,  0.03354579,  0.64089142
11-May-26,IDFCFIRSTB,69.22,71.27, -0.02918564,  0.02131648,  0.02136298,  0.40813922,69.51,71.63, -0.03004335,  0.02144506,  0.02149659,  0.41069186,  0.02149659,  0.41069186
11-May-26,IEX,130.71,134.12, -0.02575379,  0.02696061,  0.02695463,  0.51496743,129.05,132.75, -0.02826773,  0.02703896,  0.02704533,  0.51670027,  0.02704533,  0.51670027
11-May-26,INDHOTEL,661.25,673.05, -0.01768764,  0.01818057,  0.01817805,  0.34729122,663.8,675.95, -0.01813821,  0.01816541,  0.01816522,  0.34704596,  0.01817805,  0.34729122
11-May-26,INDIANB,839.65,865.55, -0.03038000,  0.02154629,  0.02159939,  0.41265571,843.2,870.05, -0.03134650,  0.02119293,  0.02125576,  0.40609072,  0.02159939,  0.41265571
11-May-26,INDIGO,4299.4,4522.7, -0.05063368,  0.02107745,  0.02132739,  0.40745921,4312.2,4531.2, -0.04953859,  0.02089989,  0.02113992,  0.40387765,  0.02132739,  0.40745921
11-May-26,INDUSINDBK,922.3,950.75, -0.03038060,  0.02267612,  0.02272122,  0.43408830,924.95,955.3, -0.03228575,  0.02256985,  0.02262885,  0.43232357,  0.02272122,  0.43408830
11-May-26,INDUSTOWER,410.65,404.3,  0.01558409,  0.01945095,  0.01943354,  0.37127733,412,406.5,  0.01343942,  0.01934958,  0.01932462,  0.36919640,  0.01943354,  0.37127733
11-May-26,INFY,1177,1179.2, -0.00186741,  0.01684464,  0.01680294,  0.32101969,1178.5,1179.5, -0.00084818,  0.01642091,  0.01638003,  0.31294001,  0.01680294,  0.32101969
11-May-26,INOXWIND,99.83,103.6, -0.03706859,  0.02796357,  0.02801643,  0.53525323,100.18,103.99, -0.03732617,  0.02803859,  0.02809262,  0.53670879,  0.02809262,  0.53670879
11-May-26,IOC,140.37,144.69, -0.03031173,  0.01747113,  0.01755870,  0.33545842,140.5,145.33, -0.03379953,  0.01769380,  0.01781058,  0.34027062,  0.01781058,  0.34027062
11-May-26,IREDA,130.68,134.6, -0.02955583,  0.02424254,  0.02427198,  0.46371561,130.35,134.66, -0.03252994,  0.02551370,  0.02555360,  0.48820075,  0.02555360,  0.48820075
11-May-26,IRFC,103.08,106.03, -0.02821669,  0.02262860,  0.02265989,  0.43291661,103.03,106.28, -0.03105691,  0.02333147,  0.02337650,  0.44660745,  0.02337650,  0.44660745
11-May-26,ITC,305.85,307.45, -0.00521769,  0.01282162,  0.01279469,  0.24444227,307.05,308.9, -0.00600700,  0.01277350,  0.01274851,  0.24356003,  0.01279469,  0.24444227
11-May-26,JINDALSTEL,1232,1248.4, -0.01322387,  0.01961311,  0.01958625,  0.37419469,1237.4,1254.4, -0.01364497,  0.01941937,  0.01939473,  0.37053571,  0.01958625,  0.37419469
11-May-26,JIOFIN,240.33,249.34, -0.03680445,  0.01925858,  0.01938578,  0.37036477,240.65,249.97, -0.03799731,  0.01971982,  0.01985308,  0.37929249,  0.01985308,  0.37929249
11-May-26,JSWENERGY,556.65,571.2, -0.02580273,  0.02220831,  0.02222775,  0.42466056,555,569.7, -0.02614179,  0.02230762,  0.02232843,  0.42658407,  0.02232843,  0.42658407
11-May-26,JSWSTEEL,1262.6,1277.8, -0.01196676,  0.01637707,  0.01635802,  0.31251962,1267,1280.7, -0.01075490,  0.01650551,  0.01648169,  0.31488229,  0.01648169,  0.31488229
11-May-26,JUBLFOOD,460.5,473.3, -0.02741658,  0.01984167,  0.01988668,  0.37993442,460.45,474.6, -0.03026807,  0.01920998,  0.01928097,  0.36836235,  0.01988668,  0.37993442
11-May-26,KALYANKJIL,385.2,424.55, -0.09726710,  0.02680389,  0.02760729,  0.52743644,385.65,425.6, -0.09856972,  0.02680571,  0.02763218,  0.52791200,  0.02763218,  0.52791200
11-May-26,KAYNES,4364.3,4507.5, -0.03228487,  0.03130128,  0.03130627,  0.59810550,4326,4499.6, -0.03934518,  0.03143286,  0.03147730,  0.60137288,  0.03147730,  0.60137288
11-May-26,KEI,5120,5099.6,  0.00399233,  0.02383728,  0.02377937,  0.45430429,5140.7,5124.8,  0.00309776,  0.02394523,  0.02388621,  0.45634544,  0.02388621,  0.45634544
11-May-26,KFINTECH,890.8,916.3, -0.02822389,  0.02602361,  0.02603511,  0.49740002,893.4,919.7, -0.02901312,  0.02684652,  0.02685787,  0.51311886,  0.02685787,  0.51311886
11-May-26,KOTAKBANK,381.05,380.8,  0.00065630,  0.01421383,  0.01417822,  0.27087457,381.5,381.4,  0.00026216,  0.01391390,  0.01387921,  0.26516185,  0.01417822,  0.27087457
11-May-26,KPITTECH,733.45,729.15,  0.00587996,  0.02339152,  0.02333660,  0.44584519,722.2,720.85,  0.00187104,  0.02356490,  0.02350619,  0.44908514,  0.02350619,  0.44908514
11-May-26,LAURUSLABS,1266.8,1228.4,  0.03078153,  0.02080088,  0.02086274,  0.39858218,1268.8,1232.9,  0.02870245,  0.02067128,  0.02071914,  0.39583856,  0.02086274,  0.39858218
11-May-26,LICHSGFIN,585.6,581.5,  0.00702599,  0.01755018,  0.01751333,  0.33459172,588.8,582.6,  0.01058572,  0.01762170,  0.01759340,  0.33612142,  0.01759340,  0.33612142
11-May-26,LICI,798.35,802.15, -0.00474853,  0.01700595,  0.01696664,  0.32414713,800.7,802, -0.00162226,  0.01709646,  0.01705408,  0.32581778,  0.01705408,  0.32581778
11-May-26,LODHA,931.1,962.8, -0.03347902,  0.02505826,  0.02510746,  0.47967738,932.35,963.7, -0.03307176,  0.02482652,  0.02487462,  0.47522902,  0.02510746,  0.47967738
11-May-26,LT,3940.2,3974.5, -0.00866747,  0.01748636,  0.01745327,  0.33344433,3908,3949.2, -0.01048729,  0.01737738,  0.01734964,  0.33146444,  0.01745327,  0.33344433
11-May-26,LTF,295,303.4, -0.02807671,  0.02130989,  0.02134903,  0.40787259,293.5,302.15, -0.02904594,  0.02134442,  0.02138973,  0.40865017,  0.02138973,  0.40865017
11-May-26,LTM,4352.1,4349.8,  0.00052862,  0.01902285,  0.01897530,  0.36252262,4305.5,4308.4, -0.00067333,  0.01852410,  0.01847773,  0.35301657,  0.01897530,  0.36252262
11-May-26,LUPIN,2255.6,2379.4, -0.05343234,  0.01471097,  0.01515266,  0.28949111,2256.7,2386, -0.05571475,  0.01486797,  0.01534521,  0.29316976,  0.01534521,  0.29316976
11-May-26,M&M,3245.9,3330.4, -0.02569976,  0.01877089,  0.01881198,  0.35940240,3252.4,3339, -0.02627818,  0.01842700,  0.01847444,  0.35295370,  0.01881198,  0.35940240
11-May-26,MANAPPURAM,305.45,315.5, -0.03237258,  0.02225233,  0.02231444,  0.42631671,305.95,316.8, -0.03484897,  0.02209563,  0.02217772,  0.42370470,  0.02231444,  0.42631671
11-May-26,MANKIND,2469,2430.1,  0.01588080,  0.01755634,  0.01754850,  0.33526362,2449.4,2423.1,  0.01079538,  0.01735301,  0.01732648,  0.33102201,  0.01754850,  0.33526362
11-May-26,MARICO,842.55,831.3,  0.01344227,  0.01289881,  0.01290161,  0.24648494,843.95,833.45,  0.01251954,  0.01257725,  0.01257707,  0.24028463,  0.01290161,  0.24648494
11-May-26,MARUTI,13483,13726, -0.01786221,  0.01513343,  0.01514827,  0.28940736,13534,13754, -0.01612465,  0.01502644,  0.01503200,  0.28718599,  0.01514827,  0.28940736
11-May-26,MAXHEALTH,1037.95,1012.5,  0.02482509,  0.01853032,  0.01856703,  0.35472260,1039.95,1017.05,  0.02226636,  0.01827206,  0.01829425,  0.34951117,  0.01856703,  0.35472260
11-May-26,MAZDOCK,2565.8,2657.2, -0.03500262,  0.02842470,  0.02846131,  0.54375255,2561,2663.3, -0.03916815,  0.02872585,  0.02878741,  0.54998266,  0.02878741,  0.54998266
11-May-26,MCX,3187.9,3097.8,  0.02867021,  0.02562236,  0.02563859,  0.48982460,3198.9,3108.5,  0.02866671,  0.02561938,  0.02563547,  0.48976490,  0.02563859,  0.48982460
11-May-26,MFSL,1695.5,1699.7, -0.00247408,  0.01674139,  0.01670028,  0.31905835,1701.3,1702.2, -0.00052887,  0.01665181,  0.01661009,  0.31733527,  0.01670028,  0.31905835
