Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
27-Apr-26,DIVISLAB,6477,6361.5,  0.01799324,  0.01542240,  0.01543631,  0.29491021,6469.5,6354.5,  0.01793560,  0.01530168,  0.01531593,  0.29261044,  0.01543631,  0.29491021
27-Apr-26,DIXON,11252,10815.5,  0.03956560,  0.02543967,  0.02552981,  0.48774637,11288,10858.5,  0.03879203,  0.02569888,  0.02578084,  0.49254235,  0.02578084,  0.49254235
27-Apr-26,DLF,592.45,587.05,  0.00915649,  0.01984812,  0.01980908,  0.37845185,592.35,586.8,  0.00941363,  0.01983881,  0.01980038,  0.37828579,  0.01980908,  0.37845185
27-Apr-26,DMART,4507.1,4443.6,  0.01418907,  0.01707865,  0.01706541,  0.32603422,4511.8,4458.8,  0.01181652,  0.01725429,  0.01723136,  0.32920458,  0.01723136,  0.32920458
27-Apr-26,DRREDDY,1334.5,1317.1,  0.01312434,  0.01490855,  0.01490000,  0.28466406,1328.5,1307.9,  0.01562769,  0.01480817,  0.01481232,  0.28298891,  0.01490000,  0.28466406
27-Apr-26,EICHERMOT,7174,7111.5,  0.00875019,  0.01756353,  0.01753056,  0.33492082,7190,7105.5,  0.01182204,  0.01729206,  0.01726915,  0.32992674,  0.01753056,  0.33492082
27-Apr-26,ETERNAL,255.5,256.79, -0.00503622,  0.02399364,  0.02393613,  0.45729914,255.68,257.36, -0.00654922,  0.02383623,  0.02378116,  0.45433844,  0.02393613,  0.45729914
27-Apr-26,EXIDEIND,352.35,342.8,  0.02747781,  0.01853831,  0.01859373,  0.35523272,351.8,342.75,  0.02606151,  0.01893696,  0.01897928,  0.36259858,  0.01897928,  0.36259858
27-Apr-26,FEDERALBNK,294.05,293,  0.00357721,  0.01676728,  0.01672717,  0.31957217,295.15,293.7,  0.00492486,  0.01648494,  0.01644726,  0.31422455,  0.01672717,  0.31957217
27-Apr-26,FINNIFTY,26164.65,26141.75,  0.00087561,  0.01134262,  0.01131418,  0.21615703,26213.9,26218, -0.00015639,  0.01100971,  0.01098199,  0.20981060,  0.01131418,  0.21615703
27-Apr-26,FORCEMOT,20045,20347, -0.01495373,  0.03395730,  0.03388883,  0.64744512,19969,20334, -0.01811329,  0.03423020,  0.03416858,  0.65278982,  0.03416858,  0.65278982
27-Apr-26,FORTIS,953.8,929.25,  0.02607620,  0.01841744,  0.01846358,  0.35274623,951.95,928.55,  0.02488828,  0.01817926,  0.01821907,  0.34807493,  0.01846358,  0.35274623
27-Apr-26,GAIL,165.74,165.61,  0.00078467,  0.01850989,  0.01846375,  0.35274940,165.62,165.39,  0.00138969,  0.01859273,  0.01854646,  0.35432964,  0.01854646,  0.35432964
27-Apr-26,GLENMARK,2325.1,2299.5,  0.01107134,  0.01890529,  0.01887421,  0.36059129,2328,2296.2,  0.01375395,  0.01890510,  0.01888277,  0.36075474,  0.01888277,  0.36075474
27-Apr-26,GMRAIRPORT,95.74,94.49,  0.01314218,  0.02123091,  0.02119811,  0.40498931,95.86,94.67,  0.01249163,  0.02151895,  0.02148336,  0.41043906,  0.02148336,  0.41043906
27-Apr-26,GODFRYPHLP,2114,2107.1,  0.00326929,  0.03699024,  0.03689840,  0.70494297,2116.2,2105.5,  0.00506906,  0.03692371,  0.03683302,  0.70369394,  0.03689840,  0.70494297
27-Apr-26,GODREJCP,1089.25,1089.9, -0.00059656,  0.01614931,  0.01610893,  0.30776077,1091.25,1092.8, -0.00141938,  0.01587073,  0.01583132,  0.30245693,  0.01610893,  0.30776077
27-Apr-26,GODREJPROP,1828.2,1769.4,  0.03269137,  0.02366991,  0.02372346,  0.45323598,1825.4,1771.5,  0.02997250,  0.02382248,  0.02385716,  0.45579045,  0.02385716,  0.45579045
27-Apr-26,GRASIM,2778.2,2739.3,  0.01410082,  0.01466598,  0.01466318,  0.28013957,2784.9,2747.6,  0.01348416,  0.01474611,  0.01474014,  0.28161007,  0.01474014,  0.28161007
27-Apr-26,HAL,4310.3,4265.8,  0.01037777,  0.02017619,  0.02013909,  0.38475684,4310.8,4264.4,  0.01082201,  0.02034879,  0.02031219,  0.38806392,  0.02031219,  0.38806392
27-Apr-26,HAVELLS,1274.1,1238.6,  0.02825834,  0.01604004,  0.01612409,  0.30805030,1278.8,1243.2,  0.02823344,  0.01631510,  0.01639618,  0.31324859,  0.01639618,  0.31324859
27-Apr-26,HCLTECH,1228.2,1203.2,  0.02056501,  0.01744455,  0.01746147,  0.33360098,1233.4,1204.3,  0.02387610,  0.01682921,  0.01687170,  0.32233336,  0.01746147,  0.33360098
27-Apr-26,HDFCAMC,2756,2735,  0.00764892,  0.02047366,  0.02042955,  0.39030608,2762.1,2734.9,  0.00989639,  0.02034310,  0.02030420,  0.38791118,  0.02042955,  0.39030608
27-Apr-26,HDFCBANK,789.8,784.85,  0.00628713,  0.01329973,  0.01327378,  0.25359521,789.1,784.4,  0.00597396,  0.01298739,  0.01296168,  0.24763251,  0.01327378,  0.25359521
27-Apr-26,HDFCLIFE,597.3,588.2,  0.01535247,  0.01450555,  0.01450987,  0.27721075,597.1,589,  0.01365842,  0.01428129,  0.01427841,  0.27278862,  0.01450987,  0.27721075
27-Apr-26,HEROMOTOCO,5043,4961.5,  0.01629303,  0.01752362,  0.01751776,  0.33467633,5046.5,4973.5,  0.01457112,  0.01756917,  0.01755557,  0.33539878,  0.01755557,  0.33539878
27-Apr-26,HINDALCO,1061.8,1048.35,  0.01274808,  0.01903091,  0.01900478,  0.36308581,1060.5,1045.7,  0.01405398,  0.01880102,  0.01878031,  0.35879738,  0.01900478,  0.36308581
27-Apr-26,HINDPETRO,380.9,373.5,  0.01961887,  0.02300312,  0.02298736,  0.43917293,381.55,374.2,  0.01945149,  0.02287780,  0.02286186,  0.43677531,  0.02298736,  0.43917293
27-Apr-26,HINDUNILVR,2328.3,2327.5,  0.00034366,  0.01278589,  0.01275395,  0.24366384,2327,2325.4,  0.00068782,  0.01264148,  0.01261005,  0.24091463,  0.01275395,  0.24366384
27-Apr-26,HINDZINC,628,588.5,  0.06496324,  0.02616993,  0.02650560,  0.50638875,627.25,589.75,  0.06164647,  0.02624886,  0.02654348,  0.50711251,  0.02654348,  0.50711251
27-Apr-26,HUDCO,215.11,211.37,  0.01753937,  0.02571587,  0.02568154,  0.49064517,214.36,211.66,  0.01267563,  0.02619178,  0.02614160,  0.49943459,  0.02614160,  0.49943459
27-Apr-26,HYUNDAI,1837.6,1783.6,  0.02982658,  0.01762128,  0.01770326,  0.33822039,1841,1782.7,  0.03217983,  0.01761051,  0.01771319,  0.33841000,  0.01771319,  0.33841000
27-Apr-26,ICICIBANK,1314.1,1326.2, -0.00916569,  0.01260418,  0.01258951,  0.24052220,1316.4,1328.3, -0.00899919,  0.01221242,  0.01219833,  0.23304875,  0.01258951,  0.24052220
27-Apr-26,ICICIGI,1770.5,1772.1, -0.00090329,  0.01422819,  0.01419267,  0.27115058,1773.1,1774.4, -0.00073291,  0.01402690,  0.01399175,  0.26731192,  0.01419267,  0.27115058
27-Apr-26,ICICIPRULI,519.6,514.2,  0.01044699,  0.01520837,  0.01518813,  0.29016879,518.95,513.45,  0.01065489,  0.01533286,  0.01531314,  0.29255705,  0.01531314,  0.29255705
27-Apr-26,IDEA,9.69,9.52,  0.01769958,  0.03315546,  0.03309607,  0.63229957,9.69,9.53,  0.01664971,  0.03344677,  0.03338387,  0.63779789,  0.03338387,  0.63779789
27-Apr-26,IDFCFIRSTB,70.27,67.23,  0.04422539,  0.02138989,  0.02156436,  0.41198659,70.46,67.38,  0.04469693,  0.02153802,  0.02171542,  0.41487259,  0.02171542,  0.41487259
27-Apr-26,IEX,126.45,123.23,  0.02579445,  0.02737242,  0.02736477,  0.52280315,126.6,123.22,  0.02706113,  0.02745102,  0.02744911,  0.52441454,  0.02744911,  0.52441454
27-Apr-26,INDHOTEL,647.85,635.35,  0.01948316,  0.01834738,  0.01835333,  0.35063993,648.65,636.25,  0.01930171,  0.01834537,  0.01835021,  0.35058018,  0.01835333,  0.35063993
27-Apr-26,INDIANB,912.65,909.9,  0.00301775,  0.02165198,  0.02159888,  0.41264596,915.9,912,  0.00426720,  0.02125626,  0.02120523,  0.40512540,  0.02159888,  0.41264596
27-Apr-26,INDIGO,4561.2,4523.1,  0.00838815,  0.02087282,  0.02082891,  0.39793575,4580.4,4540.8,  0.00868312,  0.02069678,  0.02065418,  0.39459757,  0.02082891,  0.39793575
27-Apr-26,INDUSINDBK,900.15,847.95,  0.05973974,  0.02248662,  0.02282468,  0.43606486,900.95,848,  0.06056913,  0.02237794,  0.02272904,  0.43423769,  0.02282468,  0.43606486
27-Apr-26,INDUSTOWER,402.45,402.2,  0.00062139,  0.01965228,  0.01960308,  0.37451638,401.6,402.2, -0.00149291,  0.01953820,  0.01948955,  0.37234727,  0.01960308,  0.37451638
27-Apr-26,INFY,1170.3,1154.6,  0.01350616,  0.01704228,  0.01702645,  0.32528980,1175.4,1159.1,  0.01396467,  0.01663695,  0.01662471,  0.31761471,  0.01702645,  0.32528980
27-Apr-26,INOXWIND,104.09,100.13,  0.03878657,  0.02824288,  0.02830537,  0.54077324,104.36,100.62,  0.03649542,  0.02832463,  0.02837126,  0.54203209,  0.02837126,  0.54203209
27-Apr-26,IOC,146.25,143.46,  0.01926124,  0.01747421,  0.01748366,  0.33402478,146.46,143.58,  0.01985998,  0.01768752,  0.01769909,  0.33814067,  0.01769909,  0.33814067
27-Apr-26,IREDA,138,135.89,  0.01540795,  0.02472574,  0.02468786,  0.47166082,138.68,136.45,  0.01621087,  0.02599986,  0.02596005,  0.49596599,  0.02596005,  0.49596599
27-Apr-26,IRFC,105.57,103.92,  0.01575287,  0.02307385,  0.02304298,  0.44023545,106.05,104.38,  0.01587259,  0.02377640,  0.02374349,  0.45361865,  0.02374349,  0.45361865
27-Apr-26,ITC,303.85,301.6,  0.00743252,  0.01276200,  0.01274095,  0.24341555,303.6,302.4,  0.00396040,  0.01272082,  0.01269210,  0.24248217,  0.01274095,  0.24341555
27-Apr-26,JINDALSTEL,1278.2,1256,  0.01752077,  0.01975742,  0.01974698,  0.37726546,1280.4,1259.4,  0.01653711,  0.01956087,  0.01954697,  0.37344443,  0.01974698,  0.37726546
27-Apr-26,JIOFIN,253.65,245.73,  0.03172199,  0.01934337,  0.01942500,  0.37111408,254.02,245.76,  0.03305755,  0.01973507,  0.01982389,  0.37873491,  0.01982389,  0.37873491
27-Apr-26,JSWENERGY,573.8,544.95,  0.05158686,  0.02221026,  0.02245305,  0.42896495,572.7,546.6,  0.04664475,  0.02232665,  0.02251369,  0.43012345,  0.02251369,  0.43012345
27-Apr-26,JSWSTEEL,1282.7,1255.7,  0.02127405,  0.01658473,  0.01661137,  0.31735981,1284.4,1257.3,  0.02132512,  0.01671509,  0.01674117,  0.31983965,  0.01674117,  0.31983965
27-Apr-26,JUBLFOOD,485.1,491.95, -0.01402203,  0.02008952,  0.02006378,  0.38331792,485.55,492.7, -0.01461820,  0.01947905,  0.01945768,  0.37173845,  0.02006378,  0.38331792
27-Apr-26,KALYANKJIL,413.65,405.3,  0.02039267,  0.02719532,  0.02716563,  0.51899860,413.35,405,  0.02040762,  0.02718720,  0.02715744,  0.51884220,  0.02716563,  0.51899860
27-Apr-26,KAYNES,4194.4,4266.8, -0.01711383,  0.03171251,  0.03165622,  0.60479116,4216,4266, -0.01178981,  0.03190406,  0.03183513,  0.60820935,  0.03183513,  0.60820935
27-Apr-26,KEI,4888.6,4816.1,  0.01494149,  0.02404543,  0.02400844,  0.45868066,4895,4833.1,  0.01272619,  0.02416317,  0.02411950,  0.46080248,  0.02411950,  0.46080248
27-Apr-26,KFINTECH,960.65,956.05,  0.00479993,  0.02547571,  0.02541417,  0.48553708,960.9,960.75,  0.00015612,  0.02615031,  0.02608488,  0.49835092,  0.02608488,  0.49835092
27-Apr-26,KOTAKBANK,376.8,370.85,  0.01591687,  0.01425365,  0.01426257,  0.27248600,377.25,371.5,  0.01535923,  0.01387706,  0.01388476,  0.26526805,  0.01426257,  0.27248600
27-Apr-26,KPITTECH,735.3,709.6,  0.03557715,  0.02344229,  0.02351852,  0.44932077,736.55,710.1,  0.03657132,  0.02348079,  0.02356439,  0.45019707,  0.02356439,  0.45019707
27-Apr-26,LAURUSLABS,1123.55,1113.45,  0.00903001,  0.02058633,  0.02054480,  0.39250781,1123.15,1115.15,  0.00714831,  0.02047856,  0.02043352,  0.39038181,  0.02054480,  0.39250781
27-Apr-26,LICHSGFIN,543.1,540.75,  0.00433640,  0.01755176,  0.01751039,  0.33453551,542.85,540.15,  0.00498616,  0.01764480,  0.01760419,  0.33632763,  0.01760419,  0.33632763
27-Apr-26,LICI,819.5,811.05,  0.01036469,  0.01728069,  0.01725294,  0.32961701,822.15,811,  0.01365481,  0.01729501,  0.01727879,  0.33011087,  0.01727879,  0.33011087
27-Apr-26,LODHA,879.45,840.7,  0.04506183,  0.02493547,  0.02507636,  0.47908323,878.05,842,  0.04192353,  0.02473722,  0.02485273,  0.47481077,  0.02507636,  0.47908323
27-Apr-26,LT,4053.3,4014.3,  0.00966838,  0.01765398,  0.01762297,  0.33668638,4061.2,4021.2,  0.00989813,  0.01750623,  0.01747648,  0.33388777,  0.01762297,  0.33668638
27-Apr-26,LTF,287.79,290.06, -0.00785675,  0.02150205,  0.02145546,  0.40990607,288.05,290.87, -0.00974236,  0.02158850,  0.02154540,  0.41162429,  0.02154540,  0.41162429
27-Apr-26,LTM,4346,4282.3,  0.01476563,  0.01916854,  0.01914897,  0.36584052,4347.6,4295.3,  0.01210257,  0.01876095,  0.01873346,  0.35790224,  0.01914897,  0.36584052
27-Apr-26,LUPIN,2324.5,2296.1,  0.01229293,  0.01442960,  0.01441959,  0.27548585,2325.7,2294.1,  0.01368046,  0.01455284,  0.01454877,  0.27795394,  0.01454877,  0.27795394
27-Apr-26,M&M,3102.4,3038.4,  0.02084494,  0.01870662,  0.01871798,  0.35760655,3104.2,3042.8,  0.01997789,  0.01838205,  0.01839038,  0.35134772,  0.01871798,  0.35760655
27-Apr-26,MANAPPURAM,288.2,289.4, -0.00415513,  0.02251198,  0.02245757,  0.42905124,289.4,289.65, -0.00086348,  0.02237038,  0.02231438,  0.42631564,  0.02245757,  0.42905124
27-Apr-26,MANKIND,2268.7,2267.4,  0.00057318,  0.01771613,  0.01767180,  0.33761917,2265.2,2267.9, -0.00119124,  0.01753247,  0.01748886,  0.33412416,  0.01767180,  0.33761917
27-Apr-26,MARICO,787,783.3,  0.00471248,  0.01287349,  0.01284571,  0.24541704,786.95,781.9,  0.00643786,  0.01255469,  0.01253153,  0.23941446,  0.01284571,  0.24541704
27-Apr-26,MARUTI,13222,13048,  0.01324724,  0.01503897,  0.01503052,  0.28715772,13186,13032,  0.01174779,  0.01484448,  0.01483065,  0.28333922,  0.01503052,  0.28715772
27-Apr-26,MAXHEALTH,1009.85,999.4,  0.01040199,  0.01881385,  0.01878114,  0.35881317,1011.6,998.95,  0.01258379,  0.01853749,  0.01851252,  0.35368128,  0.01878114,  0.35881317
