Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
26-May-26,BOSCHLTD,35835,36310, -0.01316812,  0.01827218,  0.01825014,  0.34866845,36060,36645, -0.01609278,  0.01831899,  0.01830866,  0.34978641,  0.01830866,  0.34978641
26-May-26,BPCL,304.6,308.25, -0.01191170,  0.01974424,  0.01971269,  0.37661048,306.3,309.9, -0.01168465,  0.01982870,  0.01979638,  0.37820935,  0.01979638,  0.37820935
26-May-26,BRITANNIA,5338,5327,  0.00206282,  0.01316105,  0.01312879,  0.25082525,5363.5,5345,  0.00345520,  0.01338436,  0.01335305,  0.25510970,  0.01335305,  0.25510970
26-May-26,BSE,4403.3,4291.2,  0.02578785,  0.02976570,  0.02974719,  0.56831919,4421.4,4326.3,  0.02174371,  0.02971602,  0.02968145,  0.56706339,  0.02974719,  0.56831919
26-May-26,CAMS,773.15,769.65,  0.00453721,  0.02131510,  0.02126408,  0.40624976,775.05,775.35, -0.00038700,  0.02194005,  0.02188524,  0.41811700,  0.02188524,  0.41811700
26-May-26,CANBK,133.15,133.7, -0.00412217,  0.02017309,  0.02012462,  0.38448027,134.26,134.78, -0.00386560,  0.02024493,  0.02019617,  0.38584735,  0.02019617,  0.38584735
26-May-26,CDSL,1226.3,1217.4,  0.00728407,  0.02312335,  0.02307123,  0.44077531,1233.3,1216.6,  0.01363342,  0.02381888,  0.02377883,  0.45429387,  0.02377883,  0.45429387
26-May-26,CGPOWER,879.15,867.9,  0.01287903,  0.02192885,  0.02189281,  0.41826149,884.3,874.85,  0.01074393,  0.02191926,  0.02187750,  0.41796901,  0.02189281,  0.41826149
26-May-26,CHOLAFIN,1567.3,1591, -0.01500836,  0.02128731,  0.02126054,  0.40618202,1579.8,1599.4, -0.01233030,  0.02090885,  0.02087473,  0.39881112,  0.02126054,  0.40618202
26-May-26,CIPLA,1417.5,1413.9,  0.00254291,  0.01457605,  0.01454063,  0.27779842,1417,1411.9,  0.00360565,  0.01451320,  0.01447901,  0.27662118,  0.01454063,  0.27779842
26-May-26,COALINDIA,458.15,458,  0.00032746,  0.01579043,  0.01575099,  0.30092233,456.55,460.1, -0.00774563,  0.01601313,  0.01598242,  0.30534378,  0.01598242,  0.30534378
26-May-26,COCHINSHIP,1526.2,1529, -0.00183294,  0.02845860,  0.02838763,  0.54234485,1535,1521.7,  0.00870225,  0.02840804,  0.02834367,  0.54150503,  0.02838763,  0.54234485
26-May-26,COFORGE,1422.8,1398,  0.01758412,  0.02427441,  0.02424561,  0.46321179,1424.1,1408.3,  0.01115673,  0.02422743,  0.02417969,  0.46195237,  0.02424561,  0.46321179
26-May-26,COLPAL,2077.1,2097, -0.00953506,  0.01565549,  0.01563071,  0.29862432,2072.2,2088.1, -0.00764372,  0.01573736,  0.01570713,  0.30008424,  0.01570713,  0.30008424
26-May-26,CONCOR,475.9,512.05, -0.07321453,  0.01759653,  0.01830010,  0.34962291,479,515.6, -0.07363067,  0.01777794,  0.01848207,  0.35309954,  0.01848207,  0.35309954
26-May-26,CROMPTON,289.05,293.5, -0.01527796,  0.01869983,  0.01868418,  0.35696081,290.55,295.6, -0.01723151,  0.01885003,  0.01884219,  0.35997948,  0.01884219,  0.35997948
26-May-26,CUMMINSIND,5418.5,5382,  0.00675897,  0.01841474,  0.01837479,  0.35104988,5462,5413.5,  0.00891919,  0.01818379,  0.01814923,  0.34674053,  0.01837479,  0.35104988
26-May-26,DABUR,447.6,447.2,  0.00089405,  0.01462479,  0.01458817,  0.27870653,450.55,450,  0.00122148,  0.01463031,  0.01459408,  0.27881953,  0.01459408,  0.27881953
26-May-26,DALBHARAT,1785.6,1822.6, -0.02050956,  0.01823595,  0.01824803,  0.34862805,1794.3,1832, -0.02079329,  0.01845977,  0.01847209,  0.35290873,  0.01847209,  0.35290873
26-May-26,DELHIVERY,463.5,455.45,  0.01752044,  0.02017510,  0.02016258,  0.38520557,467.25,458.75,  0.01835905,  0.02030215,  0.02029296,  0.38769653,  0.02029296,  0.38769653
26-May-26,DIVISLAB,6753,6756.5, -0.00051815,  0.01518291,  0.01514492,  0.28934338,6800.5,6815.5, -0.00220329,  0.01500405,  0.01496725,  0.28594897,  0.01514492,  0.28934338
26-May-26,DIXON,11673,11824, -0.01285288,  0.02602678,  0.02597747,  0.49629890,11632,11826, -0.01654058,  0.02641621,  0.02637610,  0.50391476,  0.02637610,  0.50391476
26-May-26,DLF,589.8,592.3, -0.00422977,  0.01968872,  0.01964182,  0.37525650,593.05,597, -0.00663840,  0.01967819,  0.01963452,  0.37511689,  0.01964182,  0.37525650
26-May-26,DMART,4103.6,4097.1,  0.00158523,  0.01683283,  0.01679095,  0.32079057,4136.2,4114.4,  0.00528448,  0.01709707,  0.01705837,  0.32589975,  0.01705837,  0.32589975
26-May-26,DRREDDY,1327.9,1331.4, -0.00263227,  0.01499105,  0.01495463,  0.28570783,1326.5,1334.8, -0.00623757,  0.01495678,  0.01492602,  0.28516116,  0.01495463,  0.28570783
26-May-26,EICHERMOT,7376,7414, -0.00513862,  0.01763947,  0.01759904,  0.33622922,7412,7472, -0.00806239,  0.01735883,  0.01732479,  0.33098965,  0.01759904,  0.33622922
26-May-26,ETERNAL,250.17,247.67,  0.01004347,  0.02361211,  0.02356367,  0.45018335,252.4,249.62,  0.01107537,  0.02344023,  0.02339457,  0.44695272,  0.02356367,  0.45018335
26-May-26,EXIDEIND,366.25,346.2,  0.05629952,  0.01835197,  0.01873377,  0.35790822,368.15,349.5,  0.05198690,  0.01868690,  0.01899914,  0.36297799,  0.01899914,  0.36297799
26-May-26,FEDERALBNK,290.2,289.25,  0.00327897,  0.01642615,  0.01638672,  0.31306788,291.55,291,  0.00188825,  0.01612726,  0.01608749,  0.30735109,  0.01638672,  0.31306788
26-May-26,FINNIFTY,25932.25,26102.15, -0.00653032,  0.01136163,  0.01134274,  0.21670276,26061.8,26277.4, -0.00823861,  0.01109800,  0.01108574,  0.21179267,  0.01134274,  0.21670276
26-May-26,FOCIT,35095.78,34944.03,  0.00433326,  0.01470904,  0.01467556,  0.28037620,35116,34956,  0.00456674,  0.01470664,  0.01467354,  0.28033762,  0.01467556,  0.28037620
26-May-26,FORCEMOT,19833,20215, -0.01907769,  0.03339098,  0.03333474,  0.63685934,19900,20089, -0.00945267,  0.03375466,  0.03367684,  0.64339521,  0.03367684,  0.64339521
26-May-26,FORTIS,966.6,970.35, -0.00387207,  0.01806609,  0.01802285,  0.34432604,974.2,978.3, -0.00419975,  0.01785289,  0.01781080,  0.34027483,  0.01802285,  0.34432604
26-May-26,GAIL,167.63,168.67, -0.00618497,  0.01839031,  0.01834939,  0.35056468,168.94,169.4, -0.00271916,  0.01857294,  0.01852734,  0.35396428,  0.01852734,  0.35396428
26-May-26,GLENMARK,2351.4,2337,  0.00614284,  0.01923218,  0.01918904,  0.36660610,2372.2,2355.9,  0.00689497,  0.01918113,  0.01913944,  0.36565846,  0.01918904,  0.36660610
26-May-26,GMRAIRPORT,96.23,96.9, -0.00693836,  0.02096468,  0.02091801,  0.39963800,96.88,97.6, -0.00740439,  0.02118398,  0.02113742,  0.40382975,  0.02113742,  0.40382975
26-May-26,GODFRYPHLP,2298.4,2320.6, -0.00961254,  0.03602588,  0.03594207,  0.68667237,2310.9,2293.3,  0.00764523,  0.03599763,  0.03591160,  0.68609018,  0.03594207,  0.68667237
26-May-26,GODREJCP,1031.8,1020.5,  0.01101215,  0.01633932,  0.01631691,  0.31173409,1037.2,1027,  0.00988284,  0.01619056,  0.01616501,  0.30883217,  0.01631691,  0.31173409
26-May-26,GODREJPROP,1760.2,1767.3, -0.00402552,  0.02370229,  0.02364470,  0.45173143,1771.7,1779.7, -0.00450527,  0.02381537,  0.02375785,  0.45389317,  0.02375785,  0.45389317
26-May-26,GRASIM,3165,3171.6, -0.00208314,  0.01496190,  0.01492523,  0.28514606,3187.3,3192.2, -0.00153617,  0.01503553,  0.01499838,  0.28654368,  0.01499838,  0.28654368
26-May-26,HAL,4427.7,4425.9,  0.00040661,  0.02021154,  0.02016106,  0.38517648,4460.4,4451.2,  0.00206473,  0.02039835,  0.02034775,  0.38874319,  0.02034775,  0.38874319
26-May-26,HAVELLS,1201,1203.8, -0.00232868,  0.01582343,  0.01578465,  0.30156534,1211,1212.7, -0.00140281,  0.01610517,  0.01606527,  0.30692658,  0.01606527,  0.30692658
26-May-26,HCLTECH,1161.9,1165.7, -0.00326517,  0.01723248,  0.01719094,  0.32843250,1161.3,1154.3,  0.00604597,  0.01668551,  0.01664935,  0.31808531,  0.01719094,  0.32843250
26-May-26,HDFCAMC,2739.8,2758.1, -0.00665711,  0.02026320,  0.02021803,  0.38626485,2755.1,2780.7, -0.00924895,  0.02007453,  0.02003504,  0.38276887,  0.02021803,  0.38626485
26-May-26,HDFCBANK,778.9,786.85, -0.01015497,  0.01340132,  0.01338722,  0.25576245,771.85,779.45, -0.00979831,  0.01311627,  0.01310190,  0.25031149,  0.01338722,  0.25576245
26-May-26,HDFCLIFE,618.85,620, -0.00185656,  0.01447684,  0.01444124,  0.27589945,620.25,621.55, -0.00209374,  0.01416259,  0.01412795,  0.26991414,  0.01444124,  0.27589945
26-May-26,HEROMOTOCO,4983,4979,  0.00080305,  0.01723519,  0.01719209,  0.32845443,5014,5018, -0.00079745,  0.01728684,  0.01724352,  0.32943701,  0.01724352,  0.32943701
26-May-26,HINDALCO,1103.8,1099.6,  0.00381229,  0.01897395,  0.01892835,  0.36162571,1114,1105.4,  0.00774988,  0.01874317,  0.01870438,  0.35734664,  0.01892835,  0.36162571
26-May-26,HINDPETRO,398,403.35, -0.01335267,  0.02349906,  0.02345934,  0.44818997,400.55,406.4, -0.01449929,  0.02343096,  0.02339479,  0.44695679,  0.02345934,  0.44818997
26-May-26,HINDUNILVR,2209.4,2196.5,  0.00585580,  0.01283334,  0.01280773,  0.24469138,2195.1,2193,  0.00095713,  0.01266708,  0.01263536,  0.24139822,  0.01280773,  0.24469138
26-May-26,HINDZINC,647.4,634.5,  0.02012705,  0.02589659,  0.02587088,  0.49426244,650.7,639.8,  0.01689308,  0.02598905,  0.02595149,  0.49580248,  0.02595149,  0.49580248
26-May-26,HYUNDAI,1884,1881.1,  0.00154046,  0.01742471,  0.01738142,  0.33207156,1897.4,1891.2,  0.00327298,  0.01794142,  0.01789788,  0.34193852,  0.01789788,  0.34193852
26-May-26,ICICIBANK,1279.1,1291.8, -0.00987989,  0.01255883,  0.01254669,  0.23970420,1290.2,1300.3, -0.00779776,  0.01218189,  0.01216396,  0.23239221,  0.01254669,  0.23970420
26-May-26,ICICIGI,1860.3,1854.3,  0.00323050,  0.01417534,  0.01414169,  0.27017667,1866.6,1862.9,  0.00198418,  0.01405750,  0.01402290,  0.26790707,  0.01414169,  0.27017667
26-May-26,ICICIPRULI,522.7,526.7, -0.00762344,  0.01577154,  0.01574125,  0.30073612,524.1,528.55, -0.00845490,  0.01586987,  0.01584134,  0.30264845,  0.01584134,  0.30264845
26-May-26,IDEA,14.14,14.04,  0.00709726,  0.03314550,  0.03306628,  0.63173036,14.22,14.17,  0.00352237,  0.03338218,  0.03329955,  0.63618705,  0.03329955,  0.63618705
26-May-26,IDFCFIRSTB,70.22,69.46,  0.01088212,  0.02094609,  0.02090786,  0.39944401,70.65,70.06,  0.00838609,  0.02109253,  0.02104821,  0.40212548,  0.02104821,  0.40212548
26-May-26,IEX,127.47,127.58, -0.00086258,  0.02642370,  0.02635759,  0.50356109,128.47,128.65, -0.00140012,  0.02652009,  0.02645398,  0.50540263,  0.02645398,  0.50540263
26-May-26,INDHOTEL,657.15,663.55, -0.00969191,  0.01813964,  0.01810730,  0.34593953,659.3,665.15, -0.00883391,  0.01812416,  0.01808971,  0.34560349,  0.01810730,  0.34593953
26-May-26,INDIANB,833.55,840.05, -0.00776773,  0.02129533,  0.02124910,  0.40596348,838.05,843.65, -0.00665995,  0.02095939,  0.02091232,  0.39952938,  0.02124910,  0.40596348
26-May-26,INDIGO,4480.8,4501.9, -0.00469793,  0.02107264,  0.02102261,  0.40163636,4507.3,4518, -0.00237111,  0.02084744,  0.02079603,  0.39730766,  0.02102261,  0.40163636
26-May-26,INDUSINDBK,932.3,926.1,  0.00667243,  0.02242076,  0.02236960,  0.42737067,937.35,930.55,  0.00728094,  0.02232426,  0.02227427,  0.42554938,  0.02236960,  0.42737067
26-May-26,INDUSTOWER,433.25,438.85, -0.01284274,  0.01929468,  0.01926767,  0.36810840,437.05,442.55, -0.01250585,  0.01921169,  0.01918402,  0.36651014,  0.01926767,  0.36810840
26-May-26,INFY,1167.7,1168.5, -0.00068487,  0.01712885,  0.01708612,  0.32642978,1166,1158.6,  0.00636671,  0.01664512,  0.01660956,  0.31732514,  0.01708612,  0.32642978
26-May-26,INOXWIND,96.22,97.04, -0.00848603,  0.02770137,  0.02763862,  0.52803506,96.95,97.79, -0.00862694,  0.02780824,  0.02774537,  0.53007457,  0.02774537,  0.53007457
26-May-26,IOC,142.38,143.95, -0.01096648,  0.01795032,  0.01792206,  0.34240049,143.44,145.12, -0.01164416,  0.01819937,  0.01817256,  0.34718622,  0.01817256,  0.34718622
26-May-26,IREDA,129.54,129.76, -0.00169688,  0.02401750,  0.02395768,  0.45771074,127.33,126.77,  0.00440772,  0.02522959,  0.02516832,  0.48084014,  0.02516832,  0.48084014
26-May-26,IRFC,99.28,100.45, -0.01171595,  0.02241866,  0.02237796,  0.42753042,98.64,100.42, -0.01788453,  0.02311899,  0.02309582,  0.44124499,  0.02309582,  0.44124499
26-May-26,ITC,301.65,303.95, -0.00759581,  0.01270184,  0.01268155,  0.24228073,303.15,305.8, -0.00870356,  0.01263986,  0.01262339,  0.24116948,  0.01268155,  0.24228073
26-May-26,JINDALSTEL,1222.9,1212.3,  0.00870571,  0.01931875,  0.01928012,  0.36834611,1232,1221.6,  0.00847739,  0.01914491,  0.01910646,  0.36502834,  0.01928012,  0.36834611
26-May-26,JIOFIN,240.67,241.74, -0.00443607,  0.01919864,  0.01915321,  0.36592156,242.09,243.37, -0.00527336,  0.01966691,  0.01962129,  0.37486425,  0.01962129,  0.37486425
26-May-26,JSWENERGY,576,557.05,  0.03345266,  0.02243593,  0.02250441,  0.42994618,578.5,557.9,  0.03625881,  0.02250564,  0.02259515,  0.43167982,  0.02259515,  0.43167982
26-May-26,JSWSTEEL,1293.6,1289.3,  0.00332959,  0.01611178,  0.01607319,  0.30707789,1301.2,1297.6,  0.00277051,  0.01621539,  0.01617602,  0.30904246,  0.01617602,  0.30904246
26-May-26,JUBLFOOD,430.05,438.75, -0.02002829,  0.02067770,  0.02067457,  0.39498709,430.55,437.5, -0.01601324,  0.02022966,  0.02021079,  0.38612655,  0.02067457,  0.39498709
26-May-26,KALYANKJIL,355.45,357.85, -0.00672931,  0.02749011,  0.02742550,  0.52396338,358.2,360.95, -0.00764795,  0.02753378,  0.02747020,  0.52481744,  0.02747020,  0.52481744
26-May-26,KAYNES,3299,3400.3, -0.03024427,  0.03541778,  0.03539381,  0.67619771,3212.1,3180.2,  0.00998084,  0.03663622,  0.03655129,  0.69831148,  0.03655129,  0.69831148
26-May-26,KEI,5305.5,5281.5,  0.00453387,  0.02355192,  0.02349509,  0.44887309,5338.2,5324.2,  0.00262605,  0.02365771,  0.02359928,  0.45086362,  0.02359928,  0.45086362
26-May-26,KFINTECH,837.05,829.4,  0.00918126,  0.02571882,  0.02566270,  0.49028520,841.55,828.05,  0.01617189,  0.02654585,  0.02650404,  0.50635901,  0.02650404,  0.50635901
26-May-26,KOTAKBANK,388.65,392.85, -0.01074866,  0.01416587,  0.01415077,  0.27035010,390.9,396.2, -0.01346736,  0.01386948,  0.01386741,  0.26493649,  0.01415077,  0.27035010
26-May-26,KPITTECH,784.8,756.55,  0.03666028,  0.02313822,  0.02322548,  0.44372220,764.85,745.35,  0.02582583,  0.02332343,  0.02333656,  0.44584433,  0.02333656,  0.44584433
26-May-26,LAURUSLABS,1373.9,1356.3,  0.01289301,  0.02050801,  0.02047702,  0.39121287,1381,1368.2,  0.00931187,  0.02036417,  0.02032388,  0.38828716,  0.02047702,  0.39121287
26-May-26,LICHSGFIN,544.15,543.45,  0.00128724,  0.01775544,  0.01771135,  0.33837490,548.45,547.15,  0.00237313,  0.01794195,  0.01789773,  0.34193558,  0.01789773,  0.34193558
26-May-26,LICI,854.9,837.35,  0.02074236,  0.01692587,  0.01694724,  0.32377647,861.25,842.35,  0.02218922,  0.01709432,  0.01712369,  0.32714761,  0.01712369,  0.32714761
26-May-26,LODHA,903.7,906.8, -0.00342447,  0.02510448,  0.02504291,  0.47844416,908.85,911.4, -0.00280181,  0.02486317,  0.02480178,  0.47383736,  0.02504291,  0.47844416
26-May-26,LT,4037.8,4033.4,  0.00109030,  0.01725551,  0.01721241,  0.32884271,4057.7,4057.4,  0.00007394,  0.01714162,  0.01709885,  0.32667316,  0.01721241,  0.32884271
26-May-26,LTF,282.7,279.35,  0.01192079,  0.02132207,  0.02128538,  0.40665660,283.65,280.05,  0.01277293,  0.02142974,  0.02139508,  0.40875249,  0.02139508,  0.40875249
26-May-26,LTM,3970.3,3991.6, -0.00535049,  0.01963014,  0.01958460,  0.37416320,3972.6,3934.4,  0.00966240,  0.01912043,  0.01908478,  0.36461423,  0.01958460,  0.37416320
26-May-26,LUPIN,2265.9,2287.2, -0.00935633,  0.01493743,  0.01491483,  0.28494736,2279.3,2289.4, -0.00442140,  0.01511805,  0.01508360,  0.28817174,  0.01508360,  0.28817174
26-May-26,M&M,3107.3,3139, -0.01015010,  0.01863797,  0.01860506,  0.35544918,3127.8,3163.9, -0.01147556,  0.01826795,  0.01824034,  0.34848112,  0.01860506,  0.35544918
26-May-26,MANAPPURAM,330.25,325.65,  0.01402676,  0.02241250,  0.02237839,  0.42753846,332.65,328.2,  0.01346771,  0.02222874,  0.02219361,  0.42400831,  0.02237839,  0.42753846
26-May-26,MANKIND,2423.5,2457.5, -0.01393180,  0.01776036,  0.01774326,  0.33898453,2440.6,2473.5, -0.01339024,  0.01750509,  0.01748698,  0.33408821,  0.01774326,  0.33898453
26-May-26,MARICO,830,823.35,  0.00804432,  0.01269759,  0.01267862,  0.24222470,834.35,827.8,  0.00788140,  0.01236938,  0.01235093,  0.23596427,  0.01267862,  0.24222470
26-May-26,MARUTI,13208,13170,  0.00288119,  0.01496524,  0.01492922,  0.28522241,13279,13270,  0.00067799,  0.01485557,  0.01481853,  0.28310763,  0.01492922,  0.28522241
26-May-26,MAXHEALTH,993.95,1000.85, -0.00691801,  0.01890676,  0.01886589,  0.36043239,1000,1008.25, -0.00821615,  0.01865141,  0.01861392,  0.35561850,  0.01886589,  0.36043239
26-May-26,MAZDOCK,2460.1,2470.3, -0.00413760,  0.02809829,  0.02802941,  0.53550120,2473.5,2452,  0.00873013,  0.02838291,  0.02831860,  0.54102610,  0.02831860,  0.54102610
26-May-26,MCX,3307.3,3313.9, -0.00199360,  0.02544317,  0.02537978,  0.48487997,3321.6,3331.8, -0.00306610,  0.02540148,  0.02533892,  0.48409936,  0.02537978,  0.48487997
26-May-26,MFSL,1725.6,1726.8, -0.00069517,  0.01694317,  0.01690080,  0.32288935,1739,1737.4,  0.00092049,  0.01686244,  0.01682030,  0.32135141,  0.01690080,  0.32288935
