Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
08-Jul-26,BAJAJHLDNG,10338,10759, -0.03991619,  0.01925906,  0.01941705,  0.37096228,10397,10769, -0.03515433,  0.01933780,  0.01944889,  0.37157055,  0.01944889,  0.37157055
08-Jul-26,BAJFINANCE,1010.4,1042.5, -0.03127538,  0.01829261,  0.01838036,  0.35115629,1011.7,1043.8, -0.03123582,  0.01812712,  0.01821608,  0.34801765,  0.01838036,  0.35115629
08-Jul-26,BANDHANBNK,196.04,205.1, -0.04517895,  0.02412281,  0.02427357,  0.46374588,196.71,205.81, -0.04522285,  0.02430396,  0.02445306,  0.46717505,  0.02445306,  0.46717505
08-Jul-26,BANKBARODA,240.45,247.85, -0.03031156,  0.01880719,  0.01888215,  0.36074287,240.8,249, -0.03348618,  0.01895918,  0.01905936,  0.36412865,  0.01905936,  0.36412865
08-Jul-26,BANKEX,64195.77,65817.98, -0.02495573,  0.01114110,  0.01125226,  0.21497412,64430.7,66069.4, -0.02511548,  0.01128544,  0.01139637,  0.21772725,  0.01139637,  0.21772725
08-Jul-26,BANKINDIA,135.12,142.41, -0.05254695,  0.02146796,  0.02173411,  0.41522960,135.42,142.67, -0.05215321,  0.02165848,  0.02191676,  0.41871910,  0.02191676,  0.41871910
08-Jul-26,BANKNIFTY,56742.6,58200.7, -0.02537213,  0.01094442,  0.01106345,  0.21136683,56950.6,58398.6, -0.02510769,  0.01082585,  0.01094376,  0.20908033,  0.01106345,  0.21136683
08-Jul-26,BDL,1337.4,1395.7, -0.04266865,  0.02630720,  0.02641425,  0.50464358,1331.2,1378.8, -0.03513276,  0.02756093,  0.02760387,  0.52737117,  0.02760387,  0.52737117
08-Jul-26,BEL,407.6,419.15, -0.02794255,  0.01819069,  0.01825238,  0.34871126,408.45,419.9, -0.02764708,  0.01818149,  0.01824113,  0.34849637,  0.01825238,  0.34871126
08-Jul-26,BHARATFORG,2100.3,2111.6, -0.00536576,  0.01975415,  0.01970845,  0.37652931,2100.2,2118.8, -0.00881731,  0.02002740,  0.01998708,  0.38185256,  0.01998708,  0.38185256
08-Jul-26,BHARTIARTL,1888.1,1925.8, -0.01977043,  0.01306188,  0.01310387,  0.25034901,1882.4,1924, -0.02185879,  0.01253837,  0.01260210,  0.24076283,  0.01310387,  0.25034901
08-Jul-26,BHEL,377.8,376.45,  0.00357972,  0.02461405,  0.02455371,  0.46909803,377.85,376.6,  0.00331368,  0.02479948,  0.02473843,  0.47262702,  0.02473843,  0.47262702
08-Jul-26,BIOCON,397.05,406.9, -0.02450524,  0.01803707,  0.01807528,  0.34532779,398.45,408.15, -0.02405273,  0.01812793,  0.01816231,  0.34699048,  0.01816231,  0.34699048
08-Jul-26,BLUESTARCO,1574.8,1605.4, -0.01924467,  0.02130241,  0.02129255,  0.40679366,1562.5,1603.2, -0.02571453,  0.02154676,  0.02156954,  0.41208541,  0.02156954,  0.41208541
08-Jul-26,BOSCHLTD,41610,41935, -0.00778028,  0.01776840,  0.01773257,  0.33878029,41625,41970, -0.00825413,  0.01786930,  0.01783407,  0.34071946,  0.01783407,  0.34071946
08-Jul-26,BPCL,303.55,313.95, -0.03368740,  0.01964556,  0.01974068,  0.37714516,303.45,314.35, -0.03529016,  0.01974253,  0.01985065,  0.37924605,  0.01985065,  0.37924605
08-Jul-26,BRITANNIA,5315.5,5447, -0.02443792,  0.01290398,  0.01298705,  0.24811727,5322,5460, -0.02559962,  0.01300123,  0.01309433,  0.25016688,  0.01309433,  0.25016688
08-Jul-26,BSE,3739.1,3683.4,  0.01500870,  0.02877265,  0.02872032,  0.54870100,3746.8,3689.8,  0.01532989,  0.02876522,  0.02871372,  0.54857489,  0.02872032,  0.54870100
08-Jul-26,CAMS,749.85,776.6, -0.03505223,  0.02090300,  0.02099759,  0.40115831,749.05,775.25, -0.03437982,  0.02155530,  0.02163832,  0.41339944,  0.02163832,  0.41339944
08-Jul-26,CANBK,121.15,125.03, -0.03152426,  0.01990400,  0.01997894,  0.38169711,121.57,125.35, -0.03061960,  0.02007297,  0.02013934,  0.38476164,  0.02013934,  0.38476164
08-Jul-26,CDSL,1311.4,1360, -0.03638943,  0.02233447,  0.02242670,  0.42846147,1298.8,1349, -0.03792282,  0.02311281,  0.02321034,  0.44343285,  0.02321034,  0.44343285
08-Jul-26,CGPOWER,908.1,910.45, -0.00258448,  0.02248978,  0.02243422,  0.42860527,909.75,912.2, -0.00268943,  0.02244154,  0.02238611,  0.42768609,  0.02243422,  0.42860527
08-Jul-26,CHOLAFIN,1769.4,1853.4, -0.04638128,  0.02161492,  0.02180872,  0.41665494,1772.7,1855.6, -0.04570429,  0.02128614,  0.02147740,  0.41032524,  0.02180872,  0.41665494
08-Jul-26,CIPLA,1431.8,1451.8, -0.01387177,  0.01423795,  0.01423617,  0.27198164,1437.2,1456.6, -0.01340818,  0.01412470,  0.01412131,  0.26978721,  0.01423617,  0.27198164
08-Jul-26,COALINDIA,429.05,428.95,  0.00023310,  0.01552521,  0.01548629,  0.29586512,430.45,429.7,  0.00174388,  0.01567078,  0.01563193,  0.29864768,  0.01563193,  0.29864768
08-Jul-26,COCHINSHIP,1404.1,1445.8, -0.02926627,  0.02776062,  0.02776832,  0.53051292,1409.1,1441, -0.02238611,  0.02766614,  0.02764233,  0.52810604,  0.02776832,  0.53051292
08-Jul-26,COFORGE,1445.9,1516.7, -0.04780496,  0.02459507,  0.02476534,  0.47314112,1444.2,1515.1, -0.04792591,  0.02426658,  0.02444197,  0.46696327,  0.02476534,  0.47314112
08-Jul-26,COLPAL,2020.1,2077.2, -0.02787382,  0.01544886,  0.01553581,  0.29681124,2022.6,2087, -0.03134382,  0.01562075,  0.01573856,  0.30068468,  0.01573856,  0.30068468
08-Jul-26,CONCOR,451.4,472.75, -0.04621284,  0.01766089,  0.01791727,  0.34230897,451.75,475.1, -0.05039638,  0.01780803,  0.01811749,  0.34613410,  0.01811749,  0.34613410
08-Jul-26,CROMPTON,258.9,268.5, -0.03640903,  0.01852748,  0.01865963,  0.35649170,257.15,266.6, -0.03608984,  0.01872534,  0.01885203,  0.36016760,  0.01885203,  0.36016760
08-Jul-26,CUMMINSIND,5498.5,5471.5,  0.00492253,  0.01948019,  0.01943460,  0.37129755,5464,5431.5,  0.00596578,  0.01926282,  0.01921933,  0.36718479,  0.01943460,  0.37129755
08-Jul-26,DABUR,436.55,453.5, -0.03809235,  0.01476890,  0.01497613,  0.28611860,431.75,449.6, -0.04051158,  0.01479027,  0.01502871,  0.28712314,  0.01502871,  0.28712314
08-Jul-26,DALBHARAT,1718.4,1788.8, -0.04015138,  0.01785912,  0.01803929,  0.34464012,1726.7,1793.4, -0.03790119,  0.01807611,  0.01822906,  0.34826577,  0.01822906,  0.34826577
08-Jul-26,DELHIVERY,501.8,517.9, -0.03158054,  0.02047925,  0.02054969,  0.39260123,503.55,520.4, -0.03291473,  0.02056253,  0.02064274,  0.39437903,  0.02064274,  0.39437903
08-Jul-26,DIVISLAB,6755,6771.5, -0.00243966,  0.01488446,  0.01484830,  0.28367637,6748.5,6768.5, -0.00295924,  0.01473116,  0.01469587,  0.28076429,  0.01484830,  0.28367637
08-Jul-26,DIXON,12934,13242, -0.02353409,  0.02564207,  0.02563204,  0.48969951,12957,13279, -0.02454766,  0.02605123,  0.02604399,  0.49756979,  0.02604399,  0.49756979
08-Jul-26,DLF,634,651.1, -0.02661429,  0.02001215,  0.02005066,  0.38306741,631.6,652.7, -0.03286132,  0.01996287,  0.02004811,  0.38301861,  0.02005066,  0.38306741
08-Jul-26,DMART,4038.7,4070.9, -0.00794125,  0.01685922,  0.01682629,  0.32146589,4020.5,4057.3, -0.00911145,  0.01719148,  0.01716063,  0.32785344,  0.01716063,  0.32785344
08-Jul-26,DRREDDY,1349,1354.6, -0.00414263,  0.01443822,  0.01440498,  0.27520680,1343.7,1351.4, -0.00571409,  0.01437501,  0.01434469,  0.27405487,  0.01440498,  0.27520680
08-Jul-26,EICHERMOT,7418.5,7535.5, -0.01564831,  0.01752093,  0.01751198,  0.33456591,7450,7544.5, -0.01260479,  0.01734569,  0.01732513,  0.33099610,  0.01751198,  0.33456591
08-Jul-26,ETERNAL,286.7,289.4, -0.00937344,  0.02327495,  0.02322608,  0.44373360,287.5,289.9, -0.00831318,  0.02309950,  0.02304924,  0.44035517,  0.02322608,  0.44373360
08-Jul-26,EXIDEIND,421.35,414.5,  0.01639087,  0.01983177,  0.01981607,  0.37858557,422.8,416.2,  0.01573334,  0.02021785,  0.02019787,  0.38587973,  0.02019787,  0.38587973
08-Jul-26,FEDERALBNK,326.55,331.55, -0.01519555,  0.01590098,  0.01589749,  0.30372120,326.85,331.85, -0.01518171,  0.01567390,  0.01567144,  0.29940247,  0.01589749,  0.30372120
08-Jul-26,FINNIFTY,26323.75,26985.05, -0.02481144,  0.01112737,  0.01123739,  0.21469004,26428.1,27057.8, -0.02354748,  0.01089730,  0.01099676,  0.21009275,  0.01123739,  0.21469004
08-Jul-26,FOCIT,33270.92,33843.71, -0.01706942,  0.01555738,  0.01556524,  0.29737348,33313,33850, -0.01599129,  0.01523594,  0.01523968,  0.29115375,  0.01556524,  0.29737348
08-Jul-26,FORCEMOT,17865,18779, -0.04989573,  0.03286515,  0.03297222,  0.62993339,17863,18797, -0.05096575,  0.03330905,  0.03342050,  0.63849783,  0.03342050,  0.63849783
08-Jul-26,FORTIS,943.75,971.95, -0.02944306,  0.01747830,  0.01755839,  0.33545255,947.45,974.95, -0.02861202,  0.01723909,  0.01731466,  0.33079603,  0.01755839,  0.33545255
08-Jul-26,GAIL,169.22,174.01, -0.02791313,  0.01770864,  0.01777436,  0.33957858,169.68,174.66, -0.02892692,  0.01785563,  0.01792790,  0.34251212,  0.01792790,  0.34251212
08-Jul-26,GLENMARK,2223.7,2264.9, -0.01835813,  0.01887445,  0.01887178,  0.36054476,2233.2,2268.6, -0.01572737,  0.01878308,  0.01876893,  0.35857991,  0.01887178,  0.36054476
08-Jul-26,GMRAIRPORT,111.01,114.98, -0.03513791,  0.02049126,  0.02059038,  0.39337873,111.08,115.16, -0.03607180,  0.02077979,  0.02088413,  0.39899074,  0.02088413,  0.39899074
08-Jul-26,GODFRYPHLP,2082.4,2134.3, -0.02461765,  0.03400855,  0.03396803,  0.64895835,2081.4,2143.3, -0.02930595,  0.03408261,  0.03406033,  0.65072170,  0.03406033,  0.65072170
08-Jul-26,GODREJCP,1075.2,1097.2, -0.02025479,  0.01615693,  0.01618011,  0.30912061,1075.8,1101.2, -0.02333592,  0.01594024,  0.01598569,  0.30540623,  0.01618011,  0.30912061
08-Jul-26,GODREJPROP,1979.5,2043.1, -0.03162397,  0.02330929,  0.02335816,  0.44625708,1971.8,2037.1, -0.03258040,  0.02347698,  0.02353129,  0.44956464,  0.02353129,  0.44956464
08-Jul-26,GRASIM,3134.8,3190.9, -0.01773763,  0.01426070,  0.01428028,  0.27282428,3138.9,3197.9, -0.01862192,  0.01430381,  0.01432867,  0.27374892,  0.01432867,  0.27374892
08-Jul-26,GVT&D,4466.9,4440.7,  0.00588263,  0.02920771,  0.02913756,  0.55667236,4480.6,4445.9,  0.00777464,  0.02919630,  0.02912834,  0.55649613,  0.02913756,  0.55667236
08-Jul-26,HAL,4364.7,4400.3, -0.00812326,  0.01954146,  0.01950104,  0.37256686,4363.7,4411.7, -0.01093978,  0.01972997,  0.01969574,  0.37628652,  0.01969574,  0.37628652
08-Jul-26,HAVELLS,1207.8,1225, -0.01414032,  0.01584134,  0.01583335,  0.30249574,1209,1230.3, -0.01746447,  0.01613340,  0.01614043,  0.30836255,  0.01614043,  0.30836255
08-Jul-26,HCLTECH,1145.6,1168.2, -0.01953559,  0.01820900,  0.01821594,  0.34801498,1135.2,1152.9, -0.01547166,  0.01785288,  0.01784189,  0.34086892,  0.01821594,  0.34801498
08-Jul-26,HDFCAMC,2659.1,2783.5, -0.04572141,  0.02030455,  0.02051002,  0.39184337,2661.4,2798, -0.05005258,  0.02004683,  0.02030756,  0.38797535,  0.02051002,  0.39184337
08-Jul-26,HDFCBANK,810.3,829.3, -0.02317742,  0.01346740,  0.01353326,  0.25855256,812.65,831.05, -0.02238945,  0.01314134,  0.01320352,  0.25225293,  0.01353326,  0.25855256
08-Jul-26,HDFCLIFE,555.7,572.45, -0.02969682,  0.01445472,  0.01457068,  0.27837251,556.4,573.65, -0.03053199,  0.01420034,  0.01432839,  0.27374351,  0.01457068,  0.27837251
08-Jul-26,HEROMOTOCO,4892.8,4995.3, -0.02073273,  0.01667900,  0.01670174,  0.31908639,4828.4,4943.6, -0.02357866,  0.01675148,  0.01679246,  0.32081950,  0.01679246,  0.32081950
08-Jul-26,HINDALCO,971.65,969.5,  0.00221518,  0.01896577,  0.01891893,  0.36144571,969.15,966.1,  0.00315205,  0.01878421,  0.01873861,  0.35800060,  0.01891893,  0.36144571
08-Jul-26,HINDPETRO,386.85,405.95, -0.04819298,  0.02332116,  0.02351113,  0.44917958,387.2,406.6, -0.04888855,  0.02324179,  0.02343991,  0.44781892,  0.02351113,  0.44917958
08-Jul-26,HINDUNILVR,2135.8,2208.8, -0.03360810,  0.01286028,  0.01304648,  0.24925260,2143.4,2217.9, -0.03416745,  0.01264366,  0.01284125,  0.24533179,  0.01304648,  0.24925260
08-Jul-26,HINDZINC,530.3,531.1, -0.00150744,  0.02542655,  0.02536314,  0.48456209,530.85,531.65, -0.00150588,  0.02557576,  0.02551197,  0.48740555,  0.02551197,  0.48740555
08-Jul-26,HYUNDAI,1916.9,1980.4, -0.03258955,  0.01729497,  0.01740502,  0.33252248,1911.9,1976.8, -0.03338186,  0.01782210,  0.01793359,  0.34262073,  0.01793359,  0.34262073
08-Jul-26,ICICIBANK,1380.6,1414.7, -0.02439931,  0.01241611,  0.01250463,  0.23890067,1386.4,1417.3, -0.02204319,  0.01200523,  0.01207638,  0.23071884,  0.01250463,  0.23890067
08-Jul-26,ICICIGI,1804.2,1794.3,  0.00550231,  0.01433741,  0.01430677,  0.27333040,1806.4,1799.6,  0.00377150,  0.01428943,  0.01425623,  0.27236494,  0.01430677,  0.27333040
08-Jul-26,ICICIPRULI,480.05,487.85, -0.01611772,  0.01620527,  0.01620481,  0.30959245,481,489.3, -0.01710853,  0.01637437,  0.01637812,  0.31290360,  0.01637812,  0.31290360
08-Jul-26,IDEA,13.93,13.85,  0.00575956,  0.03167431,  0.03159762,  0.60367167,13.99,13.91,  0.00573478,  0.03188519,  0.03180803,  0.60769165,  0.03180803,  0.60769165
08-Jul-26,IDFCFIRSTB,77.82,80.43, -0.03298877,  0.02028326,  0.02036650,  0.38910140,77.95,80.42, -0.03119531,  0.02045024,  0.02051791,  0.39199415,  0.02051791,  0.39199415
08-Jul-26,IEX,116.82,122.46, -0.04715016,  0.02500778,  0.02516702,  0.48081518,117.24,122.79, -0.04625246,  0.02519316,  0.02534212,  0.48416049,  0.02534212,  0.48416049
08-Jul-26,INDHOTEL,722.9,745.95, -0.03138767,  0.01763808,  0.01773331,  0.33879449,725.45,747.1, -0.02940689,  0.01762555,  0.01770397,  0.33823386,  0.01773331,  0.33879449
08-Jul-26,INDIANB,772.4,785.95, -0.01739063,  0.02065920,  0.02064408,  0.39440465,776.3,790.05, -0.01755719,  0.02056001,  0.02054599,  0.39253060,  0.02064408,  0.39440465
08-Jul-26,INDIGO,5124,5395, -0.05153721,  0.02119162,  0.02145029,  0.40980725,5127.5,5412.5, -0.05409288,  0.02084009,  0.02113690,  0.40381996,  0.02145029,  0.40980725
08-Jul-26,INDUSINDBK,994.6,1022.2, -0.02737180,  0.02196620,  0.02199644,  0.42024146,997.45,1023.55, -0.02583023,  0.02190152,  0.02192299,  0.41883819,  0.02199644,  0.42024146
08-Jul-26,INDUSTOWER,388.6,382.8,  0.01503788,  0.01847303,  0.01845737,  0.35262752,389.95,384.65,  0.01368470,  0.01841788,  0.01839729,  0.35147972,  0.01845737,  0.35262752
08-Jul-26,INFY,1069.3,1071.8, -0.00233525,  0.01874050,  0.01869442,  0.35715633,1067.6,1071.6, -0.00373972,  0.01814532,  0.01810176,  0.34583362,  0.01869442,  0.35715633
08-Jul-26,INOXWIND,82.72,86.14, -0.04051247,  0.02802470,  0.02810088,  0.53686654,82.88,86.52, -0.04298182,  0.02828374,  0.02837618,  0.54212607,  0.02837618,  0.54212607
08-Jul-26,IOC,137.61,142.18, -0.03267026,  0.01776945,  0.01787479,  0.34149731,137.96,142.72, -0.03392088,  0.01796858,  0.01808338,  0.34548257,  0.01808338,  0.34548257
08-Jul-26,IREDA,121.16,125.16, -0.03248093,  0.02327870,  0.02333379,  0.44579135,120.36,123.78, -0.02801854,  0.02507150,  0.02508709,  0.47928826,  0.02508709,  0.47928826
08-Jul-26,IRFC,87.5,89.92, -0.02728159,  0.02179989,  0.02183083,  0.41707746,87.19,89.8, -0.02949533,  0.02278653,  0.02282507,  0.43607231,  0.02282507,  0.43607231
08-Jul-26,ITC,280.65,288.75, -0.02845292,  0.01234420,  0.01247662,  0.23836541,281.45,289.75, -0.02906367,  0.01224647,  0.01238764,  0.23666550,  0.01247662,  0.23836541
08-Jul-26,JINDALSTEL,1021.5,1035.4, -0.01351569,  0.01888540,  0.01886240,  0.36036561,1026,1040.3, -0.01384139,  0.01872598,  0.01870467,  0.35735219,  0.01886240,  0.36036561
08-Jul-26,JIOFIN,230,243.07, -0.05527016,  0.01857184,  0.01893302,  0.36171492,230.46,243.31, -0.05425904,  0.01916135,  0.01949473,  0.37244625,  0.01949473,  0.37244625
08-Jul-26,JSWENERGY,536.95,544.2, -0.01341185,  0.02183408,  0.02180013,  0.41649093,539.65,546.6, -0.01279649,  0.02198957,  0.02195316,  0.41941445,  0.02195316,  0.41941445
08-Jul-26,JSWSTEEL,1219.5,1246.4, -0.02181846,  0.01556658,  0.01560412,  0.29811633,1222.9,1248.6, -0.02079784,  0.01565632,  0.01568621,  0.29968460,  0.01568621,  0.29968460
08-Jul-26,JUBLFOOD,429.2,454.95, -0.05826451,  0.02014272,  0.02051037,  0.39184999,429.4,454.45, -0.05669901,  0.01991927,  0.02026993,  0.38725643,  0.02051037,  0.39184999
08-Jul-26,KALYANKJIL,374.15,354.75,  0.05324347,  0.02804476,  0.02822679,  0.53927210,376.2,356.3,  0.05434784,  0.02822016,  0.02841068,  0.54278521,  0.02841068,  0.54278521
08-Jul-26,KAYNES,3210.4,3312.6, -0.03133784,  0.03401889,  0.03400609,  0.64968535,3207.4,3326.3, -0.03639994,  0.03518965,  0.03519578,  0.67241451,  0.03519578,  0.67241451
08-Jul-26,KEI,5030.5,5106, -0.01489694,  0.02335486,  0.02332021,  0.44553205,4989,5095, -0.02102418,  0.02356556,  0.02355363,  0.44999143,  0.02355363,  0.44999143
08-Jul-26,KFINTECH,847.95,866.65, -0.02181353,  0.02483305,  0.02481886,  0.47416363,835.35,858.7, -0.02756882,  0.02569033,  0.02570000,  0.49099790,  0.02570000,  0.49099790
08-Jul-26,KOTAKBANK,370.1,381.7, -0.03086172,  0.01416043,  0.01429264,  0.27306055,370.95,382.6, -0.03092277,  0.01385275,  0.01399005,  0.26727959,  0.01429264,  0.27306055
08-Jul-26,KPITTECH,554.6,562.45, -0.01405511,  0.02635275,  0.02630561,  0.50256807,547.45,556.4, -0.01621633,  0.02623683,  0.02619624,  0.50047846,  0.02630561,  0.50256807
08-Jul-26,LAURUSLABS,1469.2,1477.4, -0.00556575,  0.02021815,  0.02017129,  0.38537200,1471.3,1483.4, -0.00819039,  0.02001512,  0.01997354,  0.38159398,  0.02017129,  0.38537200
08-Jul-26,LICHSGFIN,530.6,543.55, -0.02411326,  0.01749415,  0.01753360,  0.33497889,530.8,544.55, -0.02557446,  0.01767803,  0.01772619,  0.33865833,  0.01772619,  0.33865833
08-Jul-26,LICI,427.85,435.4, -0.01749248,  0.01659619,  0.01660069,  0.31715567,426,436.65, -0.02469261,  0.01720963,  0.01725508,  0.32965783,  0.01725508,  0.32965783
08-Jul-26,LODHA,1115.05,1102.55,  0.01127357,  0.02492792,  0.02487827,  0.47529874,1071,1088.3, -0.01602405,  0.02479677,  0.02476064,  0.47305142,  0.02487827,  0.47529874
08-Jul-26,LT,3892.2,3991.9, -0.02529276,  0.01676184,  0.01681529,  0.32125557,3899.3,3996, -0.02449681,  0.01671376,  0.01676167,  0.32023133,  0.01681529,  0.32125557
08-Jul-26,LTF,314.3,334.2, -0.06139167,  0.02200646,  0.02237640,  0.42750053,314.5,334.2, -0.06075554,  0.02195188,  0.02231450,  0.42631785,  0.02237640,  0.42750053
08-Jul-26,LTM,3794,3858.3, -0.01680580,  0.02032637,  0.02031025,  0.38802684,3780.6,3855.7, -0.01966985,  0.01996132,  0.01995977,  0.38133080,  0.02031025,  0.38802684
08-Jul-26,LUPIN,2459,2490.2, -0.01260827,  0.01447476,  0.01446607,  0.27637392,2458.4,2477.9, -0.00790070,  0.01463440,  0.01460860,  0.27909695,  0.01460860,  0.27909695
08-Jul-26,M&M,3102.5,3196.4, -0.02981694,  0.01832685,  0.01840206,  0.35157091,3110.7,3199.3, -0.02808425,  0.01796705,  0.01803163,  0.34449375,  0.01840206,  0.35157091
08-Jul-26,MANAPPURAM,332.55,342.1, -0.02831287,  0.02268815,  0.02271969,  0.43405908,333.25,343.65, -0.03073074,  0.02253530,  0.02258368,  0.43146064,  0.02271969,  0.43405908
08-Jul-26,MANKIND,2491.1,2527.4, -0.01446673,  0.01752825,  0.01751429,  0.33460997,2489.1,2527.5, -0.01530947,  0.01727644,  0.01726730,  0.32989122,  0.01751429,  0.33460997
08-Jul-26,MARICO,840.1,847.65, -0.00894688,  0.01241253,  0.01239758,  0.23685535,841,849.1, -0.00958531,  0.01212171,  0.01211052,  0.23137116,  0.01239758,  0.23685535
08-Jul-26,MARUTI,13951,14538, -0.04121472,  0.01523367,  0.01547233,  0.29559843,13954,14556, -0.04223707,  0.01510190,  0.01535739,  0.29340257,  0.01547233,  0.29559843
