Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
07-Jul-26,ONGC,244.18,243.9,  0.00114735,  0.01682080,  0.01677891,  0.32056066,244.5,245.01, -0.00208372,  0.01654434,  0.01650373,  0.31530332,  0.01677891,  0.32056066
07-Jul-26,PAGEIND,41780,42510, -0.01732159,  0.01568468,  0.01569332,  0.29982036,41945,42705, -0.01795677,  0.01498116,  0.01499767,  0.28653003,  0.01569332,  0.29982036
07-Jul-26,PATANJALI,414.5,415.5, -0.00240964,  0.01559116,  0.01555293,  0.29713831,414.45,417.55, -0.00745196,  0.01595171,  0.01592060,  0.30416255,  0.01592060,  0.30416255
07-Jul-26,PAYTM,1246,1218.2,  0.02256406,  0.02669221,  0.02667308,  0.50958853,1251.5,1222.4,  0.02352669,  0.02671022,  0.02669532,  0.51001345,  0.02669532,  0.51001345
07-Jul-26,PERSISTENT,4884.8,4715.8,  0.03520977,  0.02332204,  0.02339656,  0.44699066,4867.2,4696.6,  0.03567998,  0.02351585,  0.02359238,  0.45073175,  0.02359238,  0.45073175
07-Jul-26,PETRONET,279.6,275.5,  0.01477238,  0.01945665,  0.01943601,  0.37132437,280.95,276.5,  0.01596590,  0.01938411,  0.01936842,  0.37003322,  0.01943601,  0.37132437
07-Jul-26,PFC,413.15,421.1, -0.01905961,  0.02059122,  0.02058389,  0.39325458,414.2,423.2, -0.02149593,  0.02092132,  0.02092419,  0.39975616,  0.02092419,  0.39975616
07-Jul-26,PGEL,578.6,570.4,  0.01427352,  0.03265820,  0.03259211,  0.62267146,579.7,574.1,  0.00970713,  0.03353536,  0.03345845,  0.63922284,  0.03345845,  0.63922284
07-Jul-26,PHOENIXLTD,2075.1,2105.8, -0.01468610,  0.02011749,  0.02009390,  0.38389344,2074.1,2106.6, -0.01554795,  0.01995100,  0.01993134,  0.38078780,  0.02009390,  0.38389344
07-Jul-26,PIDILITIND,1621.9,1616.9,  0.00308757,  0.01332824,  0.01329660,  0.25403111,1615.6,1610.3,  0.00328591,  0.01336162,  0.01333009,  0.25467104,  0.01333009,  0.25467104
07-Jul-26,PIIND,2652.3,2676.5, -0.00908278,  0.01784727,  0.01781432,  0.34034202,2628.9,2658.2, -0.01108369,  0.01807122,  0.01804304,  0.34471185,  0.01804304,  0.34471185
07-Jul-26,PNB,103.79,104.29, -0.00480585,  0.01875437,  0.01871061,  0.35746565,104.32,104.55, -0.00220233,  0.01895798,  0.01891104,  0.36129482,  0.01891104,  0.36129482
07-Jul-26,PNBHOUSING,1109.7,1089.8,  0.01809552,  0.02345549,  0.02343174,  0.44766276,1111,1095.1,  0.01441483,  0.02359339,  0.02355644,  0.45004508,  0.02355644,  0.45004508
07-Jul-26,POLICYBZR,1608,1580.7,  0.01712338,  0.02309093,  0.02306491,  0.44065450,1616,1575.4,  0.02544475,  0.02315645,  0.02316843,  0.44263220,  0.02316843,  0.44263220
07-Jul-26,POLYCAB,9401.5,9584, -0.01922579,  0.02087366,  0.02086575,  0.39863963,9413,9627.5, -0.02253187,  0.02063455,  0.02064436,  0.39440991,  0.02086575,  0.39863963
07-Jul-26,POWERGRID,284.35,285.4, -0.00368583,  0.01438255,  0.01434899,  0.27413714,285.15,286.8, -0.00576975,  0.01395892,  0.01392990,  0.26613042,  0.01434899,  0.27413714
07-Jul-26,POWERINDIA,31915,32360, -0.01384697,  0.02993597,  0.02987705,  0.57080017,31940,32530, -0.01830360,  0.02965634,  0.02961043,  0.56570648,  0.02987705,  0.57080017
07-Jul-26,PREMIERENE,1024.5,1022.9,  0.00156296,  0.02314753,  0.02308989,  0.44113179,1019,1017.8,  0.00117832,  0.02351418,  0.02345554,  0.44811746,  0.02345554,  0.44811746
07-Jul-26,PRESTIGE,1673.3,1703.5, -0.01788723,  0.02308120,  0.02305810,  0.44052442,1676.9,1702, -0.01485718,  0.02314163,  0.02310749,  0.44146795,  0.02310749,  0.44146795
07-Jul-26,RADICO,4098.5,4106.7, -0.00199873,  0.02149154,  0.02143830,  0.40957807,4084.8,4108.3, -0.00573655,  0.02147625,  0.02142635,  0.40934980,  0.02143830,  0.40957807
07-Jul-26,RBLBANK,375.1,368.6,  0.01748061,  0.02202241,  0.02200211,  0.42034975,374.7,368.5,  0.01668499,  0.02180411,  0.02178153,  0.41613546,  0.02200211,  0.42034975
07-Jul-26,RECLTD,356.25,364.75, -0.02357946,  0.02091644,  0.02093066,  0.39987966,355.6,364.35, -0.02430844,  0.02114849,  0.02116550,  0.40436622,  0.02116550,  0.40436622
07-Jul-26,RELIANCE,1308.3,1321.3, -0.00988752,  0.01364030,  0.01362419,  0.26028976,1312.7,1326.4, -0.01038242,  0.01342315,  0.01340963,  0.25619055,  0.01362419,  0.26028976
07-Jul-26,RVNL,232.67,233.85, -0.00505874,  0.02613617,  0.02607321,  0.49812804,233.35,235.03, -0.00717369,  0.02830854,  0.02824218,  0.53956600,  0.02824218,  0.53956600
07-Jul-26,SAIL,165.66,169.22, -0.02126215,  0.02373667,  0.02372495,  0.45326453,166.04,170.09, -0.02409899,  0.02343339,  0.02343669,  0.44775724,  0.02372495,  0.45326453
07-Jul-26,SBICARD,604.95,603.5,  0.00239977,  0.01669135,  0.01665040,  0.31810543,605.4,603.95,  0.00239798,  0.01648713,  0.01644687,  0.31421705,  0.01665040,  0.31810543
07-Jul-26,SBILIFE,1832.3,1787.7,  0.02464213,  0.01354436,  0.01362237,  0.26025498,1846.5,1791.8,  0.03007125,  0.01333684,  0.01347227,  0.25738735,  0.01362237,  0.26025498
07-Jul-26,SBIN,1038.1,1037.7,  0.00038539,  0.01539363,  0.01535500,  0.29335681,1040,1042.7, -0.00259279,  0.01547510,  0.01543749,  0.29493290,  0.01543749,  0.29493290
07-Jul-26,SENSEX,78180.72,78285.07, -0.00133384,  0.00898878,  0.00896688,  0.17131196,78429.1,78583.5, -0.00196672,  0.00886534,  0.00884400,  0.16896444,  0.00896688,  0.17131196
07-Jul-26,SENSEX50,25545.18,25579.93, -0.00135941,  0.00886045,  0.00883893,  0.16886753,25642.75,25681.9, -0.00152558,  0.00886752,  0.00884582,  0.16899911,  0.00884582,  0.16899911
07-Jul-26,SHREECEM,26710,26625,  0.00318740,  0.01430037,  0.01426633,  0.27255794,26795,26695,  0.00373902,  0.01480224,  0.01476768,  0.28213612,  0.01476768,  0.28213612
07-Jul-26,SHRIRAMFIN,1066.8,1062.3,  0.00422714,  0.02301382,  0.02295825,  0.43861671,1067.5,1064.9,  0.00243857,  0.02273964,  0.02268335,  0.43336476,  0.02295825,  0.43861671
07-Jul-26,SIEMENS,3495,3571.6, -0.02168030,  0.02114112,  0.02114392,  0.40395406,3484.4,3563.6, -0.02247541,  0.02147709,  0.02148230,  0.41041883,  0.02148230,  0.41041883
07-Jul-26,SOLARINDS,18268,18539, -0.01472573,  0.02148533,  0.02145684,  0.40993242,18289,18561, -0.01476282,  0.02155289,  0.02152434,  0.41122187,  0.02152434,  0.41122187
07-Jul-26,SONACOMS,671.2,667.5,  0.00552776,  0.02085233,  0.02080381,  0.39745631,670.05,668.25,  0.00268998,  0.02120320,  0.02115108,  0.40409086,  0.02115108,  0.40409086
07-Jul-26,SRF,2810.5,2830.7, -0.00716163,  0.01869375,  0.01865393,  0.35638285,2810.7,2843.8, -0.01170762,  0.01840872,  0.01838127,  0.35117360,  0.01865393,  0.35638285
07-Jul-26,SUNPHARMA,1903.4,1907.8, -0.00230899,  0.01275347,  0.01272256,  0.24306407,1910.3,1918, -0.00402268,  0.01253244,  0.01250422,  0.23889286,  0.01272256,  0.24306407
07-Jul-26,SUPREMEIND,3181.3,3234, -0.01642984,  0.01935898,  0.01934543,  0.36959401,3196.1,3239.9, -0.01361115,  0.01921943,  0.01919556,  0.36673058,  0.01934543,  0.36959401
07-Jul-26,SUZLON,54.38,55.47, -0.01984589,  0.02393997,  0.02392120,  0.45701384,54.59,55.62, -0.01869213,  0.02407323,  0.02404931,  0.45946145,  0.02404931,  0.45946145
07-Jul-26,SWIGGY,266.27,248.42,  0.06938997,  0.02365733,  0.02410283,  0.46048395,267.39,249.49,  0.06928943,  0.02351175,  0.02395916,  0.45773902,  0.02410283,  0.46048395
07-Jul-26,SX40,45512.94,45613.24, -0.00220134,  0.00921325,  0.00919129,  0.17559937,45671.65,45779.9, -0.00236737,  0.00925824,  0.00923685,  0.17646980,  0.00923685,  0.17646980
07-Jul-26,TATACONSUM,1125,1117.9,  0.00633111,  0.01511350,  0.01508238,  0.28814855,1127.6,1122.7,  0.00435498,  0.01484172,  0.01480788,  0.28290423,  0.01508238,  0.28814855
07-Jul-26,TATAELXSI,3707.2,3658.6,  0.01319631,  0.02019963,  0.02017054,  0.38535759,3699.8,3633.7,  0.01802735,  0.02087653,  0.02086326,  0.39859210,  0.02086326,  0.39859210
07-Jul-26,TATAPOWER,377.2,377.55, -0.00092746,  0.01561954,  0.01558058,  0.29766655,377.9,379, -0.00290659,  0.01600746,  0.01596875,  0.30508258,  0.01596875,  0.30508258
07-Jul-26,TATASTEEL,189.79,190.87, -0.00567437,  0.01778593,  0.01774597,  0.33903620,190.07,191.53, -0.00765203,  0.01787528,  0.01783887,  0.34081104,  0.01783887,  0.34081104
07-Jul-26,TCS,2096.1,2057.6,  0.01853822,  0.01675003,  0.01675934,  0.32018677,2092,2054.1,  0.01828275,  0.01642757,  0.01643752,  0.31403831,  0.01675934,  0.32018677
07-Jul-26,TECHM,1447.5,1406.4,  0.02880468,  0.01799963,  0.01806983,  0.34522353,1444.1,1405.7,  0.02695089,  0.01783434,  0.01789138,  0.34181432,  0.01806983,  0.34522353
07-Jul-26,TIINDIA,2978.8,3005.9, -0.00905649,  0.02277766,  0.02272963,  0.43424894,2979.1,3020.1, -0.01366870,  0.02317954,  0.02314169,  0.44212133,  0.02314169,  0.44212133
07-Jul-26,TITAN,4604.1,4484.4,  0.02634250,  0.01541855,  0.01549229,  0.29597975,4598,4484.2,  0.02506132,  0.01533941,  0.01540337,  0.29428100,  0.01549229,  0.29597975
07-Jul-26,TMPV,342.3,347.05, -0.01378132,  0.02047607,  0.02044806,  0.39065969,343.75,348.35, -0.01329307,  0.02089713,  0.02086600,  0.39864443,  0.02086600,  0.39864443
07-Jul-26,TORNTPHARM,4856.7,4822.7,  0.00702526,  0.01362155,  0.01359665,  0.25976372,4855.7,4830.2,  0.00526540,  0.01311563,  0.01308811,  0.25004792,  0.01359665,  0.25976372
07-Jul-26,TRENT,2927.8,3343.8, -0.13285660,  0.02244578,  0.02428055,  0.46387934,2917.2,3331.7, -0.13285843,  0.02262067,  0.02444153,  0.46695477,  0.02444153,  0.46695477
07-Jul-26,TVSMOTOR,3712.7,3704.9,  0.00210311,  0.01781072,  0.01776671,  0.33943253,3719.7,3724.1, -0.00118219,  0.01750193,  0.01745839,  0.33354208,  0.01776671,  0.33943253
07-Jul-26,ULTRACEMCO,11649,11661, -0.00102960,  0.01508106,  0.01504354,  0.28740643,11694,11724, -0.00256213,  0.01476375,  0.01472797,  0.28137739,  0.01504354,  0.28740643
07-Jul-26,UNIONBANK,161.08,161.08,  0.00000000,  0.02216470,  0.02210913,  0.42239434,161.84,161.94, -0.00061770,  0.02216195,  0.02210647,  0.42234358,  0.02210913,  0.42239434
07-Jul-26,UNITDSPR,1439.4,1427.2,  0.00851188,  0.01576531,  0.01573752,  0.30066488,1434.7,1424.8,  0.00692432,  0.01569798,  0.01566645,  0.29930706,  0.01573752,  0.30066488
07-Jul-26,UNOMINDA,1129.2,1138, -0.00776292,  0.02217531,  0.02212651,  0.42272645,1130.8,1143.9, -0.01151813,  0.02217820,  0.02213761,  0.42293854,  0.02213761,  0.42293854
07-Jul-26,UPL,600.85,608.65, -0.01289807,  0.02087395,  0.02084162,  0.39817863,596.45,604.15, -0.01282710,  0.02114117,  0.02110777,  0.40326336,  0.02110777,  0.40326336
07-Jul-26,VBL,484.25,494.9, -0.02175442,  0.01959307,  0.01960451,  0.37454364,486.4,495.8, -0.01914129,  0.01948403,  0.01948240,  0.37221067,  0.01960451,  0.37454364
07-Jul-26,VEDL,275.05,282, -0.02495417,  0.02360050,  0.02360739,  0.45101847,275.95,283.2, -0.02593367,  0.02364576,  0.02365771,  0.45197989,  0.02365771,  0.45197989
07-Jul-26,VMM,117.28,119.01, -0.01464329,  0.01895381,  0.01893478,  0.36174846,117.33,119.27, -0.01639935,  0.01912732,  0.01911453,  0.36518268,  0.01911453,  0.36518268
07-Jul-26,VOLTAS,1288,1284.5,  0.00272109,  0.02054278,  0.02049236,  0.39150606,1293.7,1291.6,  0.00162457,  0.02054096,  0.02048984,  0.39145784,  0.02049236,  0.39150606
07-Jul-26,WAAREEENER,2841.2,2876.2, -0.01224348,  0.02605390,  0.02600318,  0.49679009,2830.7,2860.5, -0.01047240,  0.02631340,  0.02625788,  0.50165615,  0.02625788,  0.50165615
07-Jul-26,WIPRO,173,174.32, -0.00760110,  0.01705595,  0.01702188,  0.32520252,172.69,173.09, -0.00231361,  0.01657408,  0.01653340,  0.31587013,  0.01702188,  0.32520252
07-Jul-26,YESBANK,24.01,24.26, -0.01035849,  0.02017001,  0.02013287,  0.38463789,24.13,24.35, -0.00907597,  0.02028192,  0.02024142,  0.38671178,  0.02024142,  0.38671178
07-Jul-26,ZYDUSLIFE,1153,1147.9,  0.00443306,  0.01506532,  0.01503075,  0.28716208,1153.7,1149.3,  0.00382111,  0.01514335,  0.01510783,  0.28863461,  0.01510783,  0.28863461
